ts,device,seq,temp_val,temp_scale,hum_val,hum_scale,press_val,press_scale,rssi
2026-03-06 13:36:28.074,RIOT-BLE-2,10415,2105,-2,2985,-2,10011,1,-66
2026-03-06 13:36:28.075,RIOT-BLE-1,1451,2365,-2,4208,-2,10086,1,-64
2026-03-06 13:36:28.075,RIOT-BLE-1,1452,2364,-2,4207,-2,10087,1,-72
2026-03-06 13:36:28.075,RIOT-BLE-3,10929,2141,-2,2727,-2,10011,1,-62
2026-03-06 13:36:28.075,RIOT-BLE-2,10416,2105,-2,2990,-2,10011,1,-68
2026-03-06 13:36:28.076,RIOT-BLE-1,1453,2364,-2,4209,-2,10086,1,-67
2026-03-06 13:36:28.076,RIOT-BLE-3,10930,2141,-2,2733,-2,10011,1,-59
2026-03-06 13:36:28.076,RIOT-BLE-2,10417,2105,-2,2992,-2,10011,1,-79
2026-03-06 13:36:28.076,RIOT-BLE-3,10931,2141,-2,2727,-2,10011,1,-58
2026-03-06 13:36:28.077,RIOT-BLE-1,1454,2364,-2,4208,-2,10086,1,-65
2026-03-06 13:36:28.077,RIOT-BLE-2,10418,2105,-2,2990,-2,10011,1,-63
2026-03-06 13:36:28.077,RIOT-BLE-3,10932,2141,-2,2734,-2,10012,1,-57
2026-03-06 13:36:28.077,RIOT-BLE-2,10419,2104,-2,2984,-2,10011,1,-61
2026-03-06 13:36:28.077,RIOT-BLE-3,10933,2141,-2,2738,-2,10010,1,-57
2026-03-06 13:36:28.078,RIOT-BLE-2,10420,2105,-2,2976,-2,10011,1,-61
2026-03-06 13:36:28.078,RIOT-BLE-1,1455,2365,-2,4212,-2,10086,1,-62
2026-03-06 13:36:28.078,RIOT-BLE-1,1457,2364,-2,4207,-2,10086,1,-67
2026-03-06 13:36:28.078,RIOT-BLE-3,10934,2140,-2,2728,-2,10011,1,-60
2026-03-06 13:36:28.079,RIOT-BLE-2,10421,2106,-2,2985,-2,10011,1,-66
2026-03-06 13:36:28.079,RIOT-BLE-1,1458,2364,-2,4196,-2,10087,1,-75
2026-03-06 13:36:28.079,RIOT-BLE-3,10935,2141,-2,2725,-2,10011,1,-60
2026-03-06 13:36:28.079,RIOT-BLE-2,10422,2105,-2,2994,-2,10011,1,-59
2026-03-06 13:36:28.079,RIOT-BLE-1,1459,2364,-2,4215,-2,10086,1,-75
2026-03-06 13:36:28.080,RIOT-BLE-3,10936,2141,-2,2735,-2,10011,1,-57
2026-03-06 13:36:28.080,RIOT-BLE-2,10423,2105,-2,2993,-2,10010,1,-67
2026-03-06 13:36:28.080,RIOT-BLE-1,1460,2364,-2,4216,-2,10086,1,-65
2026-03-06 13:36:28.090,RIOT-BLE-3,10937,2141,-2,2733,-2,10010,1,-58
2026-03-06 13:36:28.119,RIOT-BLE-2,10424,2105,-2,2996,-2,10011,1,-60
2026-03-06 13:36:28.169,RIOT-BLE-1,1461,2364,-2,4212,-2,10087,1,-65
2026-03-06 13:36:28.190,RIOT-BLE-3,10938,2141,-2,2735,-2,10011,1,-60
2026-03-06 13:36:28.213,RIOT-BLE-2,10425,2105,-2,2984,-2,10011,1,-67
2026-03-06 13:36:28.270,RIOT-BLE-1,1462,2365,-2,4211,-2,10086,1,-67
2026-03-06 13:36:28.290,RIOT-BLE-3,10939,2141,-2,2725,-2,10010,1,-60
2026-03-06 13:36:28.370,RIOT-BLE-1,1463,2364,-2,4213,-2,10086,1,-74
2026-03-06 13:36:28.440,RIOT-BLE-3,10940,2142,-2,2731,-2,10010,1,-57
2026-03-06 13:36:28.464,RIOT-BLE-2,10426,2105,-2,2987,-2,10011,1,-65
2026-03-06 13:36:28.468,RIOT-BLE-2,10427,2106,-2,2987,-2,10011,1,-65
2026-03-06 13:36:28.520,RIOT-BLE-1,1464,2364,-2,4213,-2,10086,1,-67
2026-03-06 13:36:28.540,RIOT-BLE-3,10941,2141,-2,2744,-2,10011,1,-60
2026-03-06 13:36:28.564,RIOT-BLE-2,10428,2105,-2,2986,-2,10011,1,-77
2026-03-06 13:36:28.620,RIOT-BLE-1,1465,2364,-2,4203,-2,10086,1,-68
2026-03-06 13:36:28.640,RIOT-BLE-3,10942,2140,-2,2735,-2,10010,1,-61
2026-03-06 13:36:28.714,RIOT-BLE-2,10429,2104,-2,3002,-2,10011,1,-62
2026-03-06 13:36:28.791,RIOT-BLE-3,10943,2142,-2,2731,-2,10011,1,-58
2026-03-06 13:36:28.814,RIOT-BLE-2,10430,2106,-2,2997,-2,10011,1,-63
2026-03-06 13:36:28.870,RIOT-BLE-1,1466,2364,-2,4210,-2,10086,1,-65
2026-03-06 13:36:28.874,RIOT-BLE-1,1467,2363,-2,4216,-2,10086,1,-64
2026-03-06 13:36:28.890,RIOT-BLE-3,10944,2142,-2,2751,-2,10011,1,-57
2026-03-06 13:36:28.914,RIOT-BLE-2,10431,2105,-2,2992,-2,10011,1,-62
2026-03-06 13:36:28.970,RIOT-BLE-1,1468,2364,-2,4209,-2,10086,1,-67
2026-03-06 13:36:28.991,RIOT-BLE-3,10945,2141,-2,2725,-2,10011,1,-60
2026-03-06 13:36:29.064,RIOT-BLE-2,10432,2105,-2,2988,-2,10011,1,-61
2026-03-06 13:36:29.070,RIOT-BLE-1,1469,2364,-2,4207,-2,10086,1,-71
2026-03-06 13:36:29.140,RIOT-BLE-3,10946,2141,-2,2718,-2,10011,1,-57
2026-03-06 13:36:29.163,RIOT-BLE-2,10433,2105,-2,2988,-2,10012,1,-64
2026-03-06 13:36:29.240,RIOT-BLE-3,10947,2141,-2,2717,-2,10011,1,-59
2026-03-06 13:36:29.263,RIOT-BLE-2,10434,2106,-2,2982,-2,10011,1,-64
2026-03-06 13:36:29.269,RIOT-BLE-1,1470,2364,-2,4208,-2,10087,1,-66
2026-03-06 13:36:29.319,RIOT-BLE-1,1471,2364,-2,4202,-2,10086,1,-67
2026-03-06 13:36:29.340,RIOT-BLE-3,10948,2141,-2,2729,-2,10011,1,-56
2026-03-06 13:36:29.363,RIOT-BLE-2,10435,2105,-2,2980,-2,10011,1,-61
2026-03-06 13:36:29.440,RIOT-BLE-3,10949,2142,-2,2735,-2,10011,1,-59
2026-03-06 13:36:29.514,RIOT-BLE-2,10436,2105,-2,2990,-2,10011,1,-75
2026-03-06 13:36:29.570,RIOT-BLE-1,1472,2364,-2,4206,-2,10086,1,-72
2026-03-06 13:36:29.590,RIOT-BLE-3,10950,2142,-2,2728,-2,10011,1,-58
2026-03-06 13:36:29.614,RIOT-BLE-2,10437,2106,-2,2978,-2,10011,1,-68
2026-03-06 13:36:29.670,RIOT-BLE-1,1474,2364,-2,4201,-2,10085,1,-70
2026-03-06 13:36:29.690,RIOT-BLE-3,10951,2141,-2,2737,-2,10011,1,-60
2026-03-06 13:36:29.713,RIOT-BLE-2,10438,2105,-2,2984,-2,10011,1,-66
2026-03-06 13:36:29.790,RIOT-BLE-3,10952,2142,-2,2733,-2,10010,1,-63
2026-03-06 13:36:29.820,RIOT-BLE-1,1475,2363,-2,4212,-2,10087,1,-73
2026-03-06 13:36:29.864,RIOT-BLE-2,10439,2105,-2,2985,-2,10011,1,-61
2026-03-06 13:36:29.920,RIOT-BLE-1,1476,2363,-2,4200,-2,10086,1,-80
2026-03-06 13:36:29.940,RIOT-BLE-3,10953,2141,-2,2740,-2,10011,1,-63
2026-03-06 13:36:29.964,RIOT-BLE-2,10440,2105,-2,2987,-2,10011,1,-73
2026-03-06 13:36:30.020,RIOT-BLE-1,1477,2364,-2,4216,-2,10085,1,-67
2026-03-06 13:36:30.040,RIOT-BLE-3,10954,2141,-2,2745,-2,10010,1,-60
2026-03-06 13:36:30.114,RIOT-BLE-2,10441,2105,-2,2989,-2,10010,1,-66
2026-03-06 13:36:30.141,RIOT-BLE-3,10955,2141,-2,2735,-2,10011,1,-59
2026-03-06 13:36:30.170,RIOT-BLE-1,1478,2364,-2,4200,-2,10086,1,-74
2026-03-06 13:36:30.214,RIOT-BLE-2,10442,2105,-2,2985,-2,10011,1,-65
2026-03-06 13:36:30.220,RIOT-BLE-1,1479,2365,-2,4201,-2,10086,1,-64
2026-03-06 13:36:30.291,RIOT-BLE-3,10956,2142,-2,2732,-2,10011,1,-59
2026-03-06 13:36:30.314,RIOT-BLE-2,10443,2106,-2,2987,-2,10011,1,-61
2026-03-06 13:36:30.370,RIOT-BLE-1,1480,2364,-2,4204,-2,10086,1,-70
2026-03-06 13:36:30.390,RIOT-BLE-3,10957,2142,-2,2736,-2,10011,1,-58
2026-03-06 13:36:30.464,RIOT-BLE-2,10444,2106,-2,2992,-2,10011,1,-61
2026-03-06 13:36:30.470,RIOT-BLE-1,1481,2363,-2,4213,-2,10086,1,-69
2026-03-06 13:36:30.490,RIOT-BLE-3,10958,2141,-2,2724,-2,10011,1,-63
2026-03-06 13:36:30.564,RIOT-BLE-2,10445,2105,-2,2980,-2,10011,1,-64
2026-03-06 13:36:30.641,RIOT-BLE-3,10959,2142,-2,2738,-2,10011,1,-57
2026-03-06 13:36:30.664,RIOT-BLE-2,10446,2105,-2,2991,-2,10011,1,-74
2026-03-06 13:36:30.670,RIOT-BLE-1,1482,2364,-2,4215,-2,10086,1,-71
2026-03-06 13:36:30.741,RIOT-BLE-3,10960,2141,-2,2729,-2,10011,1,-57
2026-03-06 13:36:30.764,RIOT-BLE-2,10447,2105,-2,2980,-2,10011,1,-66
2026-03-06 13:36:30.820,RIOT-BLE-1,1483,2363,-2,4204,-2,10087,1,-74
2026-03-06 13:36:30.840,RIOT-BLE-3,10961,2142,-2,2730,-2,10011,1,-65
2026-03-06 13:36:30.914,RIOT-BLE-2,10448,2105,-2,2978,-2,10011,1,-62
2026-03-06 13:36:30.920,RIOT-BLE-1,1485,2364,-2,4207,-2,10086,1,-74
2026-03-06 13:36:30.941,RIOT-BLE-3,10962,2141,-2,2729,-2,10011,1,-63
2026-03-06 13:36:31.014,RIOT-BLE-2,10449,2105,-2,2976,-2,10011,1,-75
2026-03-06 13:36:31.090,RIOT-BLE-3,10963,2141,-2,2735,-2,10011,1,-58
2026-03-06 13:36:31.114,RIOT-BLE-2,10450,2106,-2,2979,-2,10011,1,-67
2026-03-06 13:36:31.119,RIOT-BLE-1,1486,2363,-2,4210,-2,10086,1,-72
2026-03-06 13:36:31.170,RIOT-BLE-1,1487,2363,-2,4214,-2,10087,1,-75
2026-03-06 13:36:31.190,RIOT-BLE-3,10964,2142,-2,2732,-2,10011,1,-58
2026-03-06 13:36:31.214,RIOT-BLE-2,10451,2106,-2,2977,-2,10011,1,-71
2026-03-06 13:36:31.290,RIOT-BLE-3,10965,2141,-2,2732,-2,10010,1,-60
2026-03-06 13:36:31.320,RIOT-BLE-1,1488,2363,-2,4215,-2,10086,1,-64
2026-03-06 13:36:31.364,RIOT-BLE-2,10452,2105,-2,2981,-2,10012,1,-64
2026-03-06 13:36:31.370,RIOT-BLE-1,1489,2364,-2,4220,-2,10086,1,-66
2026-03-06 13:36:31.440,RIOT-BLE-3,10966,2141,-2,2724,-2,10011,1,-58
2026-03-06 13:36:31.464,RIOT-BLE-2,10453,2106,-2,2975,-2,10011,1,-74
2026-03-06 13:36:31.540,RIOT-BLE-3,10967,2142,-2,2730,-2,10011,1,-61
2026-03-06 13:36:31.564,RIOT-BLE-2,10454,2106,-2,2969,-2,10011,1,-67
2026-03-06 13:36:31.570,RIOT-BLE-1,1490,2364,-2,4209,-2,10087,1,-73
2026-03-06 13:36:31.620,RIOT-BLE-1,1491,2364,-2,4209,-2,10086,1,-66
2026-03-06 13:36:31.640,RIOT-BLE-3,10968,2141,-2,2731,-2,10010,1,-56
2026-03-06 13:36:31.764,RIOT-BLE-2,10455,2106,-2,2991,-2,10011,1,-67
2026-03-06 13:36:31.770,RIOT-BLE-1,1492,2363,-2,4205,-2,10086,1,-77
2026-03-06 13:36:31.790,RIOT-BLE-3,10969,2142,-2,2732,-2,10011,1,-61
