ts,device,seq,temp_val,temp_scale,hum_val,hum_scale,press_val,press_scale,rssi
2026-03-06 10:59:10,786 # RIOT-BLE-0,0,1704,-2,4636,-2,10137,1,-58
2026-03-06 10:59:10,928 # RIOT-BLE-0,1,1701,-2,4638,-2,10123,1,-62
2026-03-06 10:59:11,028 # RIOT-BLE-0,2,1701,-2,4628,-2,10123,1,-57
2026-03-06 10:59:11,128 # RIOT-BLE-0,3,1701,-2,4636,-2,10122,1,-58
2026-03-06 10:59:11,278 # RIOT-BLE-0,4,1702,-2,4631,-2,10121,1,-53
2026-03-06 10:59:11,379 # RIOT-BLE-0,5,1703,-2,4647,-2,10121,1,-52
2026-03-06 10:59:11,480 # RIOT-BLE-0,6,1704,-2,4634,-2,10121,1,-51
2026-03-06 10:59:11,630 # RIOT-BLE-0,7,1705,-2,4645,-2,10121,1,-52
2026-03-06 10:59:11,729 # RIOT-BLE-0,8,1706,-2,4641,-2,10121,1,-52
2026-03-06 10:59:11,830 # RIOT-BLE-0,9,1706,-2,4638,-2,10120,1,-51
2026-03-06 10:59:11,929 # RIOT-BLE-0,10,1708,-2,4642,-2,10121,1,-51
2026-03-06 10:59:12,078 # RIOT-BLE-0,11,1708,-2,4638,-2,10121,1,-52
2026-03-06 10:59:12,178 # RIOT-BLE-0,12,1709,-2,4636,-2,10121,1,-57
2026-03-06 10:59:12,279 # RIOT-BLE-0,13,1711,-2,4633,-2,10123,1,-58
2026-03-06 10:59:12,429 # RIOT-BLE-0,14,1712,-2,4639,-2,10123,1,-56
2026-03-06 10:59:12,529 # RIOT-BLE-0,15,1712,-2,4635,-2,10120,1,-55
2026-03-06 10:59:12,630 # RIOT-BLE-0,16,1711,-2,4640,-2,10118,1,-57
2026-03-06 10:59:12,780 # RIOT-BLE-0,17,1712,-2,4634,-2,10117,1,-58
2026-03-06 10:59:12,880 # RIOT-BLE-0,18,1710,-2,4634,-2,10118,1,-65
2026-03-06 10:59:12,980 # RIOT-BLE-0,19,1708,-2,4623,-2,10118,1,-60
2026-03-06 10:59:13,079 # RIOT-BLE-0,20,1707,-2,4629,-2,10117,1,-65
2026-03-06 10:59:13,230 # RIOT-BLE-0,21,1708,-2,4636,-2,10118,1,-57
2026-03-06 10:59:13,330 # RIOT-BLE-0,22,1706,-2,4634,-2,10118,1,-65
2026-03-06 10:59:13,430 # RIOT-BLE-0,23,1706,-2,4630,-2,10117,1,-69
2026-03-06 10:59:13,580 # RIOT-BLE-0,24,1705,-2,4626,-2,10118,1,-61
2026-03-06 10:59:13,680 # RIOT-BLE-0,25,1705,-2,4633,-2,10118,1,-61
2026-03-06 10:59:13,779 # RIOT-BLE-0,26,1704,-2,4635,-2,10117,1,-68
2026-03-06 10:59:13,936 # RIOT-BLE-0,27,1704,-2,4630,-2,10117,1,-58
2026-03-06 10:59:14,031 # RIOT-BLE-0,28,1703,-2,4638,-2,10118,1,-56
2026-03-06 10:59:14,131 # RIOT-BLE-0,29,1705,-2,4631,-2,10159,1,-58
2026-03-06 10:59:14,233 # RIOT-BLE-0,30,1704,-2,4624,-2,10150,1,-56
2026-03-06 10:59:14,380 # RIOT-BLE-0,31,1705,-2,4624,-2,10117,1,-59
2026-03-06 10:59:14,481 # RIOT-BLE-0,32,1706,-2,4629,-2,10117,1,-62
2026-03-06 10:59:14,580 # RIOT-BLE-0,33,1705,-2,4622,-2,10117,1,-62
2026-03-06 10:59:14,731 # RIOT-BLE-0,34,1705,-2,4620,-2,10117,1,-66
2026-03-06 10:59:14,830 # RIOT-BLE-0,35,1705,-2,4626,-2,10120,1,-62
2026-03-06 10:59:14,930 # RIOT-BLE-0,36,1705,-2,4625,-2,10122,1,-62
2026-03-06 10:59:20,234 # RIOT-BLE-0,77,1720,-2,4647,-2,10124,1,-76
2026-03-06 10:59:21,381 # RIOT-BLE-0,78,1723,-2,4657,-2,10125,1,-77
2026-03-06 10:59:22,482 # RIOT-BLE-0,83,1731,-2,4655,-2,10125,1,-75
2026-03-06 10:59:23,932 # RIOT-BLE-0,92,1740,-2,4661,-2,10125,1,-73
2026-03-06 10:59:23,936 # RIOT-BLE-0,102,1743,-2,4643,-2,10124,1,-73
2026-03-06 10:59:24,032 # RIOT-BLE-0,114,1766,-2,4651,-2,10122,1,-73
2026-03-06 10:59:24,083 # RIOT-BLE-0,115,1766,-2,4639,-2,10121,1,-76
2026-03-06 10:59:24,334 # RIOT-BLE-0,116,1767,-2,4638,-2,10122,1,-76
2026-03-06 10:59:24,384 # RIOT-BLE-0,117,1767,-2,4642,-2,10121,1,-74
2026-03-06 10:59:24,534 # RIOT-BLE-0,118,1768,-2,4636,-2,10122,1,-75
2026-03-06 10:59:24,584 # RIOT-BLE-0,119,1769,-2,4643,-2,10122,1,-74
2026-03-06 10:59:24,934 # RIOT-BLE-0,120,1769,-2,4650,-2,10122,1,-75
2026-03-06 10:59:24,936 # RIOT-BLE-0,121,1770,-2,4646,-2,10121,1,-75
2026-03-06 10:59:25,082 # RIOT-BLE-0,123,1772,-2,4634,-2,10120,1,-75
2026-03-06 10:59:25,484 # RIOT-BLE-0,124,1772,-2,4640,-2,10120,1,-75
2026-03-06 10:59:26,483 # RIOT-BLE-0,125,1773,-2,4645,-2,10120,1,-73
2026-03-06 10:59:26,487 # RIOT-BLE-0,128,1776,-2,4646,-2,10123,1,-73
