ts,device,seq,temp_val,temp_scale,hum_val,hum_scale,press_val,press_scale,rssi
2026-03-06 11:01:47.994,RIOT-BLE-0,1208,1811,-2,4469,-2,10121,1,-77
2026-03-06 11:01:47.994,RIOT-BLE-0,1209,1811,-2,4476,-2,10121,1,-76
2026-03-06 11:01:47.995,RIOT-BLE-0,1216,1810,-2,4466,-2,10118,1,-75
2026-03-06 11:01:48.001,RIOT-BLE-0,1217,1808,-2,4451,-2,10118,1,-66
2026-03-06 11:01:48.101,RIOT-BLE-0,1218,1806,-2,4456,-2,10118,1,-68
2026-03-06 11:01:48.252,RIOT-BLE-0,1219,1805,-2,4456,-2,10118,1,-73
2026-03-06 11:01:48.351,RIOT-BLE-0,1220,1805,-2,4459,-2,10118,1,-69
2026-03-06 11:01:48.552,RIOT-BLE-0,1221,1804,-2,4451,-2,10118,1,-65
2026-03-06 11:01:48.555,RIOT-BLE-0,1222,1803,-2,4451,-2,10118,1,-65
2026-03-06 11:01:48.652,RIOT-BLE-0,1223,1803,-2,4447,-2,10117,1,-69
2026-03-06 11:01:48.802,RIOT-BLE-0,1224,1803,-2,4456,-2,10120,1,-66
2026-03-06 11:01:48.903,RIOT-BLE-0,1225,1804,-2,4451,-2,10120,1,-68
2026-03-06 11:01:49.001,RIOT-BLE-0,1226,1806,-2,4455,-2,10121,1,-71
2026-03-06 11:01:49.152,RIOT-BLE-0,1227,1807,-2,4453,-2,10120,1,-75
2026-03-06 11:01:49.253,RIOT-BLE-0,1228,1810,-2,4451,-2,10120,1,-77
2026-03-06 11:01:49.352,RIOT-BLE-0,1229,1811,-2,4447,-2,10121,1,-73
2026-03-06 11:02:03.247,RIOT-BLE-0,1274,1780,-2,4417,-2,10119,1,-73
2026-03-06 11:02:09.847,RIOT-BLE-0,0,1743,-2,4435,-2,10119,1,-72
2026-03-06 11:02:09.943,RIOT-BLE-0,1,1742,-2,4445,-2,10118,1,-75
2026-03-06 11:02:10.144,RIOT-BLE-0,2,1742,-2,4441,-2,10118,1,-73
2026-03-06 11:02:10.243,RIOT-BLE-0,3,1741,-2,4434,-2,10118,1,-74
2026-03-06 11:02:10.845,RIOT-BLE-0,4,1741,-2,4432,-2,10118,1,-71
2026-03-06 11:02:10.847,RIOT-BLE-0,5,1740,-2,4433,-2,10118,1,-69
2026-03-06 11:02:10.943,RIOT-BLE-0,9,1736,-2,4427,-2,10118,1,-71
2026-03-06 11:02:11.093,RIOT-BLE-0,10,1736,-2,4429,-2,10118,1,-68
2026-03-06 11:02:11.096,RIOT-BLE-0,11,1735,-2,4431,-2,10118,1,-69
2026-03-06 11:02:12.145,RIOT-BLE-0,12,1735,-2,4446,-2,10119,1,-74
2026-03-06 11:02:12.147,RIOT-BLE-0,13,1734,-2,4435,-2,10119,1,-73
2026-03-06 11:02:12.345,RIOT-BLE-0,21,1729,-2,4430,-2,10119,1,-74
2026-03-06 11:02:12.493,RIOT-BLE-0,22,1728,-2,4437,-2,10118,1,-75
2026-03-06 11:02:12.994,RIOT-BLE-0,23,1729,-2,4441,-2,10118,1,-71
2026-03-06 11:02:12.997,RIOT-BLE-0,24,1729,-2,4438,-2,10118,1,-73
2026-03-06 11:02:13.094,RIOT-BLE-0,28,1728,-2,4439,-2,10119,1,-75
2026-03-06 11:02:14.795,RIOT-BLE-0,29,1728,-2,4434,-2,10119,1,-71
2026-03-06 11:02:14.798,RIOT-BLE-0,30,1727,-2,4440,-2,10119,1,-72
2026-03-06 11:02:14.894,RIOT-BLE-0,43,1718,-2,4443,-2,10119,1,-73
2026-03-06 11:02:15.296,RIOT-BLE-0,44,1718,-2,4437,-2,10119,1,-75
2026-03-06 11:02:15.298,RIOT-BLE-0,45,1718,-2,4437,-2,10118,1,-76
2026-03-06 11:02:15.646,RIOT-BLE-0,48,1718,-2,4436,-2,10118,1,-73
2026-03-06 11:02:15.695,RIOT-BLE-0,49,1718,-2,4444,-2,10119,1,-76
2026-03-06 11:02:15.749,RIOT-BLE-0,51,1718,-2,4438,-2,10119,1,-73
2026-03-06 11:02:15.895,RIOT-BLE-0,52,1717,-2,4443,-2,10118,1,-73
2026-03-06 11:02:16.146,RIOT-BLE-0,53,1717,-2,4452,-2,10118,1,-74
2026-03-06 11:02:16.148,RIOT-BLE-0,54,1716,-2,4447,-2,10119,1,-73
2026-03-06 11:02:23.067,RIOT-BLE-0,99,1704,-2,4530,-2,10119,1,-74
