2026-03-06 11:16:19.652,RIOT-BLE-3,67,1596,-2,3458,-2,10041,1,-71
2026-03-06 11:16:19.751,RIOT-BLE-3,68,1596,-2,3446,-2,10042,1,-76
2026-03-06 11:16:20.150,RIOT-BLE-3,69,1598,-2,3467,-2,10042,1,-69
2026-03-06 11:16:20.153,RIOT-BLE-3,70,1598,-2,3464,-2,10042,1,-70
2026-03-06 11:16:20.200,RIOT-BLE-3,72,1596,-2,3452,-2,10041,1,-71
2026-03-06 11:16:20.500,RIOT-BLE-3,73,1598,-2,3445,-2,10041,1,-71
2026-03-06 11:16:20.503,RIOT-BLE-3,74,1598,-2,3442,-2,10042,1,-73
2026-03-06 11:16:20.752,RIOT-BLE-3,75,1598,-2,3455,-2,10042,1,-73
2026-03-06 11:16:20.753,RIOT-BLE-3,76,1598,-2,3456,-2,10041,1,-73
2026-03-06 11:16:20.852,RIOT-BLE-3,77,1598,-2,3450,-2,10041,1,-76
2026-03-06 11:16:21.050,RIOT-BLE-3,78,1599,-2,3442,-2,10042,1,-70
2026-03-06 11:16:21.053,RIOT-BLE-3,79,1598,-2,3454,-2,10041,1,-70
2026-03-06 11:16:21.301,RIOT-BLE-3,80,1598,-2,3452,-2,10042,1,-72
2026-03-06 11:16:21.303,RIOT-BLE-3,81,1598,-2,3449,-2,10041,1,-72
2026-03-06 11:16:21.450,RIOT-BLE-3,82,1598,-2,3454,-2,10041,1,-73
2026-03-06 11:16:21.501,RIOT-BLE-3,83,1596,-2,3448,-2,10040,1,-71
2026-03-06 11:16:21.604,RIOT-BLE-3,84,1598,-2,3458,-2,10040,1,-68
2026-03-06 11:16:21.851,RIOT-BLE-3,85,1596,-2,3452,-2,10041,1,-71
2026-03-06 11:16:21.854,RIOT-BLE-3,86,1598,-2,3456,-2,10041,1,-71
2026-03-06 11:16:22.001,RIOT-BLE-3,87,1598,-2,3462,-2,10040,1,-69
2026-03-06 11:16:22.109,RIOT-BLE-3,88,1598,-2,3465,-2,10041,1,-72
2026-03-06 11:16:22.651,RIOT-BLE-3,89,1598,-2,3455,-2,10041,1,-71
2026-03-06 11:16:22.653,RIOT-BLE-3,90,1597,-2,3454,-2,10041,1,-71
2026-03-06 11:16:22.801,RIOT-BLE-3,94,1599,-2,3473,-2,10041,1,-71
2026-03-06 11:16:22.950,RIOT-BLE-3,95,1596,-2,3462,-2,10041,1,-75
2026-03-06 11:16:23.054,RIOT-BLE-3,96,1598,-2,3453,-2,10041,1,-73
2026-03-06 11:16:23.201,RIOT-BLE-3,97,1598,-2,3464,-2,10041,1,-69
2026-03-06 11:16:23.203,RIOT-BLE-3,98,1598,-2,3457,-2,10041,1,-71
2026-03-06 11:16:23.702,RIOT-BLE-3,99,1599,-2,3462,-2,10041,1,-75
2026-03-06 11:16:23.704,RIOT-BLE-3,100,1597,-2,3465,-2,10041,1,-74
2026-03-06 11:16:23.901,RIOT-BLE-3,103,1599,-2,3467,-2,10041,1,-72
2026-03-06 11:16:24.450,RIOT-BLE-3,105,1598,-2,3472,-2,10040,1,-77
2026-03-06 11:16:24.802,RIOT-BLE-3,106,1598,-2,3468,-2,10042,1,-74
2026-03-06 11:16:24.805,RIOT-BLE-3,109,1598,-2,3470,-2,10041,1,-74
2026-03-06 11:16:25.102,RIOT-BLE-3,112,1598,-2,3463,-2,10040,1,-76
2026-03-06 11:16:25.105,RIOT-BLE-3,113,1598,-2,3463,-2,10042,1,-76
2026-03-06 11:16:25.551,RIOT-BLE-3,115,1598,-2,3458,-2,10041,1,-77
2026-03-06 11:16:26.402,RIOT-BLE-3,116,1598,-2,3466,-2,10041,1,-73
2026-03-06 11:16:28.502,RIOT-BLE-3,119,1596,-2,3461,-2,10041,1,-77
2026-03-06 11:16:28.552,RIOT-BLE-3,126,1594,-2,3451,-2,10041,1,-72
2026-03-06 11:16:28.601,RIOT-BLE-3,144,1591,-2,3423,-2,10041,1,-71
2026-03-06 11:16:28.853,RIOT-BLE-3,145,1590,-2,3425,-2,10042,1,-74
2026-03-06 11:16:28.902,RIOT-BLE-3,146,1591,-2,3434,-2,10041,1,-73
2026-03-06 11:16:28.907,RIOT-BLE-3,147,1591,-2,3421,-2,10041,1,-73
2026-03-06 11:16:29.052,RIOT-BLE-3,148,1591,-2,3425,-2,10042,1,-70
2026-03-06 11:16:31.053,RIOT-BLE-3,149,1592,-2,3425,-2,10041,1,-76
2026-03-06 11:16:31.254,RIOT-BLE-3,150,1593,-2,3412,-2,10041,1,-76
2026-03-06 11:16:31.257,RIOT-BLE-3,166,1598,-2,3389,-2,10041,1,-76
2026-03-06 11:16:31.402,RIOT-BLE-3,168,1595,-2,3396,-2,10041,1,-73
2026-03-06 11:16:39.387,RIOT-BLE-3,0,1576,-2,3330,-2,10040,1,-77
2026-03-06 11:16:39.639,RIOT-BLE-3,1,1576,-2,3313,-2,10041,1,-70
2026-03-06 11:16:39.642,RIOT-BLE-3,2,1576,-2,3326,-2,10041,1,-70
2026-03-06 11:16:39.688,RIOT-BLE-3,3,1577,-2,3316,-2,10041,1,-73
2026-03-06 11:16:39.889,RIOT-BLE-3,4,1576,-2,3309,-2,10041,1,-76
2026-03-06 11:16:40.088,RIOT-BLE-3,5,1576,-2,3313,-2,10041,1,-72
2026-03-06 11:16:40.092,RIOT-BLE-3,6,1576,-2,3301,-2,10041,1,-71
2026-03-06 11:16:40.340,RIOT-BLE-3,7,1576,-2,3303,-2,10040,1,-74
2026-03-06 11:16:40.439,RIOT-BLE-3,8,1577,-2,3300,-2,10041,1,-74
2026-03-06 11:16:40.442,RIOT-BLE-3,9,1577,-2,3305,-2,10040,1,-73
2026-03-06 11:16:41.388,RIOT-BLE-3,10,1576,-2,3301,-2,10041,1,-77
2026-03-06 11:16:41.488,RIOT-BLE-3,11,1576,-2,3301,-2,10041,1,-77
2026-03-06 11:16:41.839,RIOT-BLE-3,18,1575,-2,3285,-2,10041,1,-73
2026-03-06 11:16:41.843,RIOT-BLE-3,19,1575,-2,3293,-2,10041,1,-74
2026-03-06 11:16:41.940,RIOT-BLE-3,22,1574,-2,3280,-2,10041,1,-73
2026-03-06 11:16:42.141,RIOT-BLE-3,23,1573,-2,3282,-2,10041,1,-74
2026-03-06 11:16:42.143,RIOT-BLE-3,24,1573,-2,3282,-2,10041,1,-75
2026-03-06 11:16:42.440,RIOT-BLE-3,25,1573,-2,3282,-2,10041,1,-74
2026-03-06 11:16:42.841,RIOT-BLE-3,26,1573,-2,3286,-2,10041,1,-74
2026-03-06 11:16:42.844,RIOT-BLE-3,27,1573,-2,3275,-2,10041,1,-74
2026-03-06 11:16:42.990,RIOT-BLE-3,31,1571,-2,3275,-2,10040,1,-74
2026-03-06 11:16:43.490,RIOT-BLE-3,32,1570,-2,3277,-2,10041,1,-76
2026-03-06 11:16:43.493,RIOT-BLE-3,33,1570,-2,3276,-2,10041,1,-75
2026-03-06 11:16:43.790,RIOT-BLE-3,36,1571,-2,3269,-2,10041,1,-77
2026-03-06 11:16:45.290,RIOT-BLE-3,37,1571,-2,3276,-2,10041,1,-74
2026-03-06 11:16:45.293,RIOT-BLE-3,39,1570,-2,3273,-2,10041,1,-73
2026-03-06 11:16:47.590,RIOT-BLE-3,52,1569,-2,3274,-2,10041,1,-73
2026-03-06 11:16:47.594,RIOT-BLE-3,53,1570,-2,3274,-2,10041,1,-74
2026-03-06 11:16:47.741,RIOT-BLE-3,71,1563,-2,3290,-2,10041,1,-74
2026-03-06 11:16:47.744,RIOT-BLE-3,72,1562,-2,3289,-2,10040,1,-74
2026-03-06 11:16:47.841,RIOT-BLE-3,73,1563,-2,3306,-2,10041,1,-77
2026-03-06 11:16:48.091,RIOT-BLE-3,74,1562,-2,3302,-2,10041,1,-74
2026-03-06 11:16:48.094,RIOT-BLE-3,75,1561,-2,3311,-2,10041,1,-74
2026-03-06 11:16:48.341,RIOT-BLE-3,76,1562,-2,3303,-2,10041,1,-75
2026-03-06 11:16:48.345,RIOT-BLE-3,77,1561,-2,3307,-2,10041,1,-75
2026-03-06 11:16:48.741,RIOT-BLE-3,78,1561,-2,3309,-2,10041,1,-73
2026-03-06 11:16:48.744,RIOT-BLE-3,79,1561,-2,3317,-2,10041,1,-73
2026-03-06 11:16:48.791,RIOT-BLE-3,81,1560,-2,3313,-2,10041,1,-74
2026-03-06 11:16:51.293,RIOT-BLE-3,82,1560,-2,3320,-2,10041,1,-73
2026-03-06 11:16:51.295,RIOT-BLE-3,83,1559,-2,3315,-2,10041,1,-73
2026-03-06 11:16:51.494,RIOT-BLE-3,103,1557,-2,3371,-2,10040,1,-73
2026-03-06 11:16:51.498,RIOT-BLE-3,104,1557,-2,3375,-2,10041,1,-73
2026-03-06 11:16:51.596,RIOT-BLE-3,105,1557,-2,3394,-2,10041,1,-73
2026-03-06 11:16:51.692,RIOT-BLE-3,106,1557,-2,3388,-2,10041,1,-71
2026-03-06 11:16:51.842,RIOT-BLE-3,107,1557,-2,3386,-2,10041,1,-71
2026-03-06 11:16:52.042,RIOT-BLE-3,108,1557,-2,3400,-2,10041,1,-73
2026-03-06 11:16:52.046,RIOT-BLE-3,109,1556,-2,3405,-2,10041,1,-72
2026-03-06 11:16:52.344,RIOT-BLE-3,110,1557,-2,3402,-2,10040,1,-76
2026-03-06 11:16:52.493,RIOT-BLE-3,111,1558,-2,3404,-2,10040,1,-75
2026-03-06 11:16:52.942,RIOT-BLE-3,112,1558,-2,3409,-2,10040,1,-73
2026-03-06 11:16:53.193,RIOT-BLE-3,114,1558,-2,3413,-2,10041,1,-72
2026-03-06 11:16:53.892,RIOT-BLE-3,117,1558,-2,3420,-2,10041,1,-72
2026-03-06 11:16:54.293,RIOT-BLE-3,120,1556,-2,3446,-2,10041,1,-73
2026-03-06 11:16:54.296,RIOT-BLE-3,126,1554,-2,3445,-2,10041,1,-73
2026-03-06 11:16:54.644,RIOT-BLE-3,129,1552,-2,3449,-2,10040,1,-75
2026-03-06 11:16:55.294,RIOT-BLE-3,130,1552,-2,3443,-2,10041,1,-75
2026-03-06 11:16:55.393,RIOT-BLE-3,132,1551,-2,3439,-2,10040,1,-73
2026-03-06 11:16:55.543,RIOT-BLE-3,138,1550,-2,3431,-2,10041,1,-74
2026-03-06 11:16:56.294,RIOT-BLE-3,139,1549,-2,3438,-2,10041,1,-71
2026-03-06 11:16:56.296,RIOT-BLE-3,140,1549,-2,3422,-2,10041,1,-71
2026-03-06 11:16:56.344,RIOT-BLE-3,146,1546,-2,3425,-2,10040,1,-78
2026-03-06 11:16:56.494,RIOT-BLE-3,147,1546,-2,3422,-2,10041,1,-73
2026-03-06 11:16:56.744,RIOT-BLE-3,148,1545,-2,3410,-2,10041,1,-74
2026-03-06 11:16:57.193,RIOT-BLE-3,149,1545,-2,3425,-2,10041,1,-71
2026-03-06 11:16:57.197,RIOT-BLE-3,150,1545,-2,3411,-2,10041,1,-71
2026-03-06 11:16:57.294,RIOT-BLE-3,154,1547,-2,3403,-2,10041,1,-71
2026-03-06 11:16:57.493,RIOT-BLE-3,155,1547,-2,3410,-2,10041,1,-75
2026-03-06 11:16:57.994,RIOT-BLE-3,156,1548,-2,3410,-2,10041,1,-73
2026-03-06 11:16:57.997,RIOT-BLE-3,157,1547,-2,3412,-2,10041,1,-72
