2026-03-06 11:12:19,941 # RIOT-BLE-2,201,1746,-2,3329,-2,10040,1,-42
2026-03-06 11:12:20,041 # RIOT-BLE-2,202,1745,-2,3335,-2,10041,1,-44
2026-03-06 11:12:20,142 # RIOT-BLE-2,203,1745,-2,3330,-2,10041,1,-47
2026-03-06 11:12:20,292 # RIOT-BLE-2,204,1744,-2,3347,-2,10040,1,-42
2026-03-06 11:12:20,391 # RIOT-BLE-2,205,1743,-2,3325,-2,10040,1,-45
2026-03-06 11:12:20,491 # RIOT-BLE-2,206,1740,-2,3329,-2,10042,1,-45
2026-03-06 11:12:20,641 # RIOT-BLE-2,207,1740,-2,3323,-2,10041,1,-45
2026-03-06 11:12:20,742 # RIOT-BLE-2,208,1739,-2,3325,-2,10041,1,-47
2026-03-06 11:12:20,840 # RIOT-BLE-2,209,1738,-2,3334,-2,10041,1,-46
2026-03-06 11:12:20,941 # RIOT-BLE-2,210,1738,-2,3337,-2,10042,1,-49
2026-03-06 11:12:21,091 # RIOT-BLE-2,211,1739,-2,3327,-2,10042,1,-48
2026-03-06 11:12:21,192 # RIOT-BLE-2,212,1738,-2,3326,-2,10042,1,-45
2026-03-06 11:12:21,292 # RIOT-BLE-2,213,1738,-2,3324,-2,10042,1,-43
2026-03-06 11:12:21,441 # RIOT-BLE-2,214,1737,-2,3319,-2,10042,1,-46
2026-03-06 11:12:21,542 # RIOT-BLE-2,215,1738,-2,3330,-2,10042,1,-47
2026-03-06 11:12:21,641 # RIOT-BLE-2,216,1738,-2,3330,-2,10042,1,-47
2026-03-06 11:12:21,790 # RIOT-BLE-2,217,1737,-2,3323,-2,10042,1,-47
2026-03-06 11:12:21,895 # RIOT-BLE-2,218,1736,-2,3321,-2,10042,1,-47
2026-03-06 11:12:21,992 # RIOT-BLE-2,219,1736,-2,3318,-2,10042,1,-44
2026-03-06 11:12:22,091 # RIOT-BLE-2,220,1736,-2,3322,-2,10041,1,-44
2026-03-06 11:12:22,241 # RIOT-BLE-2,221,1734,-2,3313,-2,10042,1,-45
2026-03-06 11:12:22,341 # RIOT-BLE-2,222,1735,-2,3312,-2,10042,1,-45
2026-03-06 11:12:22,441 # RIOT-BLE-2,223,1732,-2,3312,-2,10042,1,-44
2026-03-06 11:12:22,592 # RIOT-BLE-2,224,1733,-2,3327,-2,10042,1,-44
2026-03-06 11:12:22,691 # RIOT-BLE-2,225,1732,-2,3323,-2,10041,1,-46
