2026-03-06 10:38:17,419 # RIOT-BLE-0,2513,1539,-2,5145,-2,10118,1,-58
2026-03-06 10:38:17,520 # RIOT-BLE-0,2514,1539,-2,5141,-2,10118,1,-61
2026-03-06 10:38:17,620 # RIOT-BLE-0,2515,1539,-2,5142,-2,10118,1,-62
2026-03-06 10:38:17,721 # RIOT-BLE-0,2516,1539,-2,5136,-2,10119,1,-61
2026-03-06 10:38:17,873 # RIOT-BLE-0,2517,1539,-2,5149,-2,10118,1,-66
2026-03-06 10:38:17,970 # RIOT-BLE-0,2518,1538,-2,5150,-2,10118,1,-68
2026-03-06 10:38:18,070 # RIOT-BLE-0,2519,1538,-2,5154,-2,10119,1,-66
2026-03-06 10:38:18,221 # RIOT-BLE-0,2520,1538,-2,5145,-2,10118,1,-64
2026-03-06 10:38:18,320 # RIOT-BLE-0,2521,1537,-2,5155,-2,10119,1,-63
2026-03-06 10:38:18,421 # RIOT-BLE-0,2522,1537,-2,5159,-2,10205,1,-61
2026-03-06 10:38:18,620 # RIOT-BLE-0,2523,1537,-2,5159,-2,10122,1,-65
2026-03-06 10:38:18,670 # RIOT-BLE-0,2524,1538,-2,5151,-2,10124,1,-63
2026-03-06 10:38:18,769 # RIOT-BLE-0,2525,1538,-2,5150,-2,10121,1,-63
2026-03-06 10:38:18,919 # RIOT-BLE-0,2526,1539,-2,5151,-2,10119,1,-62
2026-03-06 10:38:19,020 # RIOT-BLE-0,2527,1538,-2,5161,-2,10120,1,-60
2026-03-06 10:38:19,119 # RIOT-BLE-0,2528,1538,-2,5163,-2,10120,1,-61
2026-03-06 10:38:19,222 # RIOT-BLE-0,2529,1538,-2,5165,-2,10120,1,-62
2026-03-06 10:38:19,370 # RIOT-BLE-0,2530,1537,-2,5163,-2,10120,1,-66
2026-03-06 10:38:19,469 # RIOT-BLE-0,2531,1537,-2,5158,-2,10120,1,-66
2026-03-06 10:38:19,570 # RIOT-BLE-0,2532,1537,-2,5175,-2,10120,1,-67
2026-03-06 10:38:19,723 # RIOT-BLE-0,2533,1537,-2,5166,-2,10120,1,-70
2026-03-06 10:38:19,824 # RIOT-BLE-0,2534,1536,-2,5171,-2,10119,1,-67
2026-03-06 10:38:19,921 # RIOT-BLE-0,2535,1535,-2,5160,-2,10119,1,-73
2026-03-06 10:38:20,420 # RIOT-BLE-0,2536,1536,-2,5156,-2,10120,1,-70
2026-03-06 10:38:20,425 # RIOT-BLE-0,2537,1536,-2,5160,-2,10121,1,-69
2026-03-06 10:38:20,521 # RIOT-BLE-0,2540,1538,-2,5164,-2,10209,1,-71
2026-03-06 10:38:20,720 # RIOT-BLE-0,2541,1539,-2,5167,-2,10157,1,-72
2026-03-06 10:38:20,723 # RIOT-BLE-0,2542,1540,-2,5173,-2,10203,1,-71
2026-03-06 10:38:21,170 # RIOT-BLE-0,2543,1541,-2,5163,-2,10121,1,-70
2026-03-06 10:38:21,174 # RIOT-BLE-0,2544,1543,-2,5171,-2,10122,1,-71
2026-03-06 10:38:21,420 # RIOT-BLE-0,2546,1544,-2,5173,-2,10122,1,-72
2026-03-06 10:38:21,423 # RIOT-BLE-0,2547,1545,-2,5182,-2,10118,1,-72
2026-03-06 10:38:21,622 # RIOT-BLE-0,2549,1543,-2,5173,-2,10119,1,-70
2026-03-06 10:38:21,674 # RIOT-BLE-0,2550,1542,-2,5180,-2,10121,1,-72
2026-03-06 10:38:21,771 # RIOT-BLE-0,2551,1542,-2,5175,-2,10120,1,-72
2026-03-06 10:38:21,971 # RIOT-BLE-0,2552,1541,-2,5176,-2,10120,1,-73
2026-03-06 10:38:22,270 # RIOT-BLE-0,2553,1540,-2,5177,-2,10120,1,-75
2026-03-06 10:38:22,275 # RIOT-BLE-0,2554,1539,-2,5182,-2,10120,1,-75
2026-03-06 10:38:22,422 # RIOT-BLE-0,2556,1538,-2,5182,-2,10119,1,-67
2026-03-06 10:38:22,521 # RIOT-BLE-0,2557,1538,-2,5181,-2,10118,1,-71
2026-03-06 10:38:22,570 # RIOT-BLE-0,2558,1538,-2,5173,-2,10117,1,-68
2026-03-06 10:38:22,596 # 03-06 10:38:18.919,RIOT-BLE-0,2526,1539,-2,5151,-2,10119,1,-62
2026-03-06 10:38:19.020,RIOT-BLE-0,2527,1538,-2,5161,-2,10120,1,-60
