ts,device,seq,temp_val,temp_scale,hum_val,hum_scale,press_val,press_scale,rssi
2026-03-07 17:39:16.697,RIOT-BLE-3,36506,,,,,,,-79
2026-03-07 17:39:16.737,RIOT-BLE-0,38111,,,,,,,-79
2026-03-07 17:39:16.742,RIOT-BLE-1,2011,,,,,,,-65
2026-03-07 17:39:16.775,RIOT-BLE-2,1113,,,,,,,-76
2026-03-07 17:39:16.842,RIOT-BLE-1,2012,,,,,,,-67
2026-03-07 17:39:16.847,RIOT-BLE-3,36507,,,,,,,-77
2026-03-07 17:39:16.887,RIOT-BLE-0,38112,,,,,,,-76
2026-03-07 17:39:16.897,RIOT-BLE-3,36508,,,,,,,-78
2026-03-07 17:39:16.937,RIOT-BLE-0,38113,,,,,,,-73
2026-03-07 17:39:16.942,RIOT-BLE-1,2013,,,,,,,-67
2026-03-07 17:39:16.975,RIOT-BLE-2,1114,,,,,,,-77
2026-03-07 17:39:16.977,RIOT-BLE-2,1115,,,,,,,-76
2026-03-07 17:39:17.037,RIOT-BLE-0,38114,,,,,,,-74
2026-03-07 17:39:17.043,RIOT-BLE-1,2014,,,,,,,-66
2026-03-07 17:39:17.097,RIOT-BLE-3,36509,,,,,,,-79
2026-03-07 17:39:17.100,RIOT-BLE-3,36510,,,,,,,-78
2026-03-07 17:39:17.137,RIOT-BLE-0,38115,,,,,,,-72
2026-03-07 17:39:17.142,RIOT-BLE-1,2015,,,,,,,-64
2026-03-07 17:39:17.225,RIOT-BLE-2,1116,,,,,,,-80
2026-03-07 17:39:17.237,RIOT-BLE-0,38116,,,,,,,-78
2026-03-07 17:39:17.242,RIOT-BLE-1,2016,,,,,,,-68
2026-03-07 17:39:17.247,RIOT-BLE-3,36511,,,,,,,-77
2026-03-07 17:39:17.275,RIOT-BLE-2,1117,,,,,,,-81
2026-03-07 17:39:17.337,RIOT-BLE-0,38117,,,,,,,-73
2026-03-07 17:39:17.342,RIOT-BLE-1,2017,,,,,,,-66
2026-03-07 17:39:17.397,RIOT-BLE-3,36512,,,,,,,-76
2026-03-07 17:39:17.399,RIOT-BLE-3,36513,,,,,,,-78
2026-03-07 17:39:17.442,RIOT-BLE-1,2018,,,,,,,-70
2026-03-07 17:39:17.487,RIOT-BLE-0,38118,,,,,,,-78
2026-03-07 17:39:17.497,RIOT-BLE-3,36514,,,,,,,-74
2026-03-07 17:39:17.537,RIOT-BLE-0,38119,,,,,,,-73
2026-03-07 17:39:17.542,RIOT-BLE-1,2019,,,,,,,-70
2026-03-07 17:39:17.597,RIOT-BLE-3,36515,,,,,,,-74
2026-03-07 17:39:17.637,RIOT-BLE-0,38120,,,,,,,-76
2026-03-07 17:39:17.642,RIOT-BLE-1,2020,,,,,,,-65
2026-03-07 17:39:17.675,RIOT-BLE-2,1118,,,,,,,-79
2026-03-07 17:39:17.678,RIOT-BLE-2,1119,,,,,,,-79
2026-03-07 17:39:17.697,RIOT-BLE-3,36516,,,,,,,-75
2026-03-07 17:39:17.737,RIOT-BLE-0,38121,,,,,,,-76
2026-03-07 17:39:17.742,RIOT-BLE-1,2021,,,,,,,-66
2026-03-07 17:39:17.837,RIOT-BLE-0,38122,,,,,,,-76
2026-03-07 17:39:17.842,RIOT-BLE-1,2022,,,,,,,-63
2026-03-07 17:39:17.876,RIOT-BLE-2,1123,,,,,,,-74
2026-03-07 17:39:17.878,RIOT-BLE-2,1124,,,,,,,-75
2026-03-07 17:39:17.897,RIOT-BLE-3,36517,,,,,,,-73
2026-03-07 17:39:17.899,RIOT-BLE-3,36518,,,,,,,-74
2026-03-07 17:39:17.937,RIOT-BLE-0,38123,,,,,,,-75
2026-03-07 17:39:17.942,RIOT-BLE-1,2023,,,,,,,-61
2026-03-07 17:39:17.998,RIOT-BLE-3,36519,,,,,,,-77
