ts,device,seq,temp_val,temp_scale,hum_val,hum_scale,press_val,press_scale,rssi
2026-03-07 14:07:43.292,RIOT-BLE-1,13559,,,,,,,-52
2026-03-07 14:07:43.304,RIOT-BLE-3,13826,,,,,,,-61
2026-03-07 14:07:43.348,RIOT-BLE-0,11911,,,,,,,-60
2026-03-07 14:07:43.393,RIOT-BLE-1,13560,,,,,,,-53
2026-03-07 14:07:43.404,RIOT-BLE-3,13827,,,,,,,-58
2026-03-07 14:07:43.448,RIOT-BLE-0,11912,,,,,,,-60
2026-03-07 14:07:43.495,RIOT-BLE-1,13561,,,,,,,-52
2026-03-07 14:07:43.504,RIOT-BLE-3,13828,,,,,,,-61
2026-03-07 14:07:43.548,RIOT-BLE-0,11913,,,,,,,-59
2026-03-07 14:07:43.598,RIOT-BLE-1,13562,,,,,,,-52
2026-03-07 14:07:43.604,RIOT-BLE-3,13829,,,,,,,-60
2026-03-07 14:07:43.648,RIOT-BLE-0,11914,,,,,,,-57
2026-03-07 14:07:43.693,RIOT-BLE-1,13563,,,,,,,-53
2026-03-07 14:07:43.704,RIOT-BLE-3,13830,,,,,,,-60
2026-03-07 14:07:43.748,RIOT-BLE-0,11915,,,,,,,-56
2026-03-07 14:07:43.793,RIOT-BLE-1,13564,,,,,,,-50
2026-03-07 14:07:43.804,RIOT-BLE-3,13831,,,,,,,-60
2026-03-07 14:07:43.848,RIOT-BLE-0,11916,,,,,,,-56
2026-03-07 14:07:43.893,RIOT-BLE-1,13565,,,,,,,-50
2026-03-07 14:07:43.904,RIOT-BLE-3,13832,,,,,,,-60
2026-03-07 14:07:43.948,RIOT-BLE-0,11917,,,,,,,-55
2026-03-07 14:07:43.992,RIOT-BLE-1,13566,,,,,,,-51
2026-03-07 14:07:44.007,RIOT-BLE-3,13833,,,,,,,-62
2026-03-07 14:07:44.048,RIOT-BLE-0,11918,,,,,,,-56
2026-03-07 14:07:44.093,RIOT-BLE-1,13567,,,,,,,-53
2026-03-07 14:07:44.109,RIOT-BLE-3,13834,,,,,,,-63
2026-03-07 14:07:44.147,RIOT-BLE-0,11919,,,,,,,-56
2026-03-07 14:07:44.192,RIOT-BLE-1,13568,,,,,,,-51
2026-03-07 14:07:44.204,RIOT-BLE-3,13835,,,,,,,-60
2026-03-07 14:07:44.247,RIOT-BLE-0,11920,,,,,,,-59
2026-03-07 14:07:44.292,RIOT-BLE-1,13569,,,,,,,-52
2026-03-07 14:07:44.304,RIOT-BLE-3,13836,,,,,,,-61
2026-03-07 14:07:44.347,RIOT-BLE-0,11921,,,,,,,-55
2026-03-07 14:07:44.392,RIOT-BLE-1,13570,,,,,,,-52
2026-03-07 14:07:44.404,RIOT-BLE-3,13837,,,,,,,-61
2026-03-07 14:07:44.448,RIOT-BLE-0,11922,,,,,,,-56
2026-03-07 14:07:44.492,RIOT-BLE-1,13571,,,,,,,-52
2026-03-07 14:07:44.504,RIOT-BLE-3,13838,,,,,,,-63
2026-03-07 14:07:44.547,RIOT-BLE-0,11923,,,,,,,-60
2026-03-07 14:07:44.592,RIOT-BLE-1,13572,,,,,,,-52
2026-03-07 14:07:44.604,RIOT-BLE-3,13839,,,,,,,-65
2026-03-07 14:07:44.692,RIOT-BLE-1,13573,,,,,,,-52
2026-03-07 14:07:44.697,RIOT-BLE-0,11924,,,,,,,-55
2026-03-07 14:07:44.704,RIOT-BLE-3,13840,,,,,,,-61
2026-03-07 14:07:44.747,RIOT-BLE-0,11925,,,,,,,-58
2026-03-07 14:07:44.794,RIOT-BLE-1,13574,,,,,,,-52
2026-03-07 14:07:44.804,RIOT-BLE-3,13841,,,,,,,-62
2026-03-07 14:07:44.847,RIOT-BLE-0,11926,,,,,,,-55
2026-03-07 14:07:44.893,RIOT-BLE-1,13575,,,,,,,-53
2026-03-07 14:07:44.904,RIOT-BLE-3,13842,,,,,,,-64
2026-03-07 14:07:44.948,RIOT-BLE-0,11927,,,,,,,-55
2026-03-07 14:07:44.993,RIOT-BLE-1,13576,,,,,,,-52
2026-03-07 14:07:45.004,RIOT-BLE-3,13843,,,,,,,-61
2026-03-07 14:07:45.047,RIOT-BLE-0,11928,,,,,,,-57
2026-03-07 14:07:45.092,RIOT-BLE-1,13577,,,,,,,-52
2026-03-07 14:07:45.104,RIOT-BLE-3,13844,,,,,,,-63
2026-03-07 14:07:45.147,RIOT-BLE-0,11929,,,,,,,-60
2026-03-07 14:07:45.192,RIOT-BLE-1,13578,,,,,,,-53
2026-03-07 14:07:45.204,RIOT-BLE-3,13845,,,,,,,-64
2026-03-07 14:07:45.247,RIOT-BLE-0,11930,,,,,,,-54
2026-03-07 14:07:45.292,RIOT-BLE-1,13579,,,,,,,-52
2026-03-07 14:07:45.304,RIOT-BLE-3,13846,,,,,,,-60
2026-03-07 14:07:45.347,RIOT-BLE-0,11931,,,,,,,-59
2026-03-07 14:07:45.392,RIOT-BLE-1,13580,,,,,,,-53
2026-03-07 14:07:45.404,RIOT-BLE-3,13847,,,,,,,-63
2026-03-07 14:07:45.447,RIOT-BLE-0,11932,,,,,,,-57
2026-03-07 14:07:45.492,RIOT-BLE-1,13581,,,,,,,-52
2026-03-07 14:07:45.504,RIOT-BLE-3,13848,,,,,,,-64
2026-03-07 14:07:45.551,RIOT-BLE-0,11933,,,,,,,-57
2026-03-07 14:07:45.592,RIOT-BLE-1,13582,,,,,,,-52
2026-03-07 14:07:45.604,RIOT-BLE-3,13849,,,,,,,-63
2026-03-07 14:07:45.647,RIOT-BLE-0,11934,,,,,,,-54
2026-03-07 14:07:45.692,RIOT-BLE-1,13583,,,,,,,-53
2026-03-07 14:07:45.704,RIOT-BLE-3,13850,,,,,,,-61
2026-03-07 14:07:45.747,RIOT-BLE-0,11935,,,,,,,-59
2026-03-07 14:07:45.792,RIOT-BLE-1,13584,,,,,,,-52
2026-03-07 14:07:45.804,RIOT-BLE-3,13851,,,,,,,-61
2026-03-07 14:07:45.849,RIOT-BLE-0,11936,,,,,,,-56
2026-03-07 14:07:45.892,RIOT-BLE-1,13585,,,,,,,-52
2026-03-07 14:07:45.904,RIOT-BLE-3,13852,,,,,,,-66
2026-03-07 14:07:45.951,RIOT-BLE-0,11937,,,,,,,-57
2026-03-07 14:07:45.992,RIOT-BLE-1,13586,,,,,,,-51
2026-03-07 14:07:46.004,RIOT-BLE-3,13853,,,,,,,-61
2026-03-07 14:07:46.047,RIOT-BLE-0,11938,,,,,,,-57
2026-03-07 14:07:46.092,RIOT-BLE-1,13587,,,,,,,-51
2026-03-07 14:07:46.104,RIOT-BLE-3,13854,,,,,,,-60
2026-03-07 14:07:46.147,RIOT-BLE-0,11939,,,,,,,-56
2026-03-07 14:07:46.192,RIOT-BLE-1,13588,,,,,,,-53
2026-03-07 14:07:46.204,RIOT-BLE-3,13855,,,,,,,-61
2026-03-07 14:07:46.247,RIOT-BLE-0,11940,,,,,,,-55
2026-03-07 14:07:46.292,RIOT-BLE-1,13589,,,,,,,-51
2026-03-07 14:07:46.304,RIOT-BLE-3,13856,,,,,,,-60
2026-03-07 14:07:46.347,RIOT-BLE-0,11941,,,,,,,-55
2026-03-07 14:07:46.392,RIOT-BLE-1,13590,,,,,,,-50
2026-03-07 14:07:46.404,RIOT-BLE-3,13857,,,,,,,-63
2026-03-07 14:07:46.447,RIOT-BLE-0,11942,,,,,,,-57
2026-03-07 14:07:46.492,RIOT-BLE-1,13591,,,,,,,-51
2026-03-07 14:07:46.504,RIOT-BLE-3,13858,,,,,,,-63
2026-03-07 14:07:46.547,RIOT-BLE-0,11943,,,,,,,-56
2026-03-07 14:07:46.592,RIOT-BLE-1,13592,,,,,,,-52
2026-03-07 14:07:46.604,RIOT-BLE-3,13859,,,,,,,-62
2026-03-07 14:07:46.647,RIOT-BLE-0,11944,,,,,,,-57
2026-03-07 14:07:46.692,RIOT-BLE-1,13593,,,,,,,-52
2026-03-07 14:07:46.704,RIOT-BLE-3,13860,,,,,,,-61
2026-03-07 14:07:46.747,RIOT-BLE-0,11945,,,,,,,-55
2026-03-07 14:07:46.792,RIOT-BLE-1,13594,,,,,,,-51
2026-03-07 14:07:46.804,RIOT-BLE-3,13861,,,,,,,-61
2026-03-07 14:07:46.848,RIOT-BLE-0,11946,,,,,,,-56
2026-03-07 14:07:46.892,RIOT-BLE-1,13595,,,,,,,-55
2026-03-07 14:07:46.904,RIOT-BLE-3,13862,,,,,,,-60
2026-03-07 14:07:46.947,RIOT-BLE-0,11947,,,,,,,-56
2026-03-07 14:07:46.995,RIOT-BLE-1,13596,,,,,,,-53
2026-03-07 14:07:47.004,RIOT-BLE-3,13863,,,,,,,-60
2026-03-07 14:07:47.047,RIOT-BLE-0,11948,,,,,,,-56
2026-03-07 14:07:47.093,RIOT-BLE-1,13597,,,,,,,-51
2026-03-07 14:07:47.104,RIOT-BLE-3,13864,,,,,,,-60
2026-03-07 14:07:47.148,RIOT-BLE-0,11949,,,,,,,-57
2026-03-07 14:07:47.204,RIOT-BLE-3,13865,,,,,,,-60
2026-03-07 14:07:47.243,RIOT-BLE-1,13598,,,,,,,-52
2026-03-07 14:07:47.248,RIOT-BLE-0,11950,,,,,,,-58
2026-03-07 14:07:47.293,RIOT-BLE-1,13599,,,,,,,-52
2026-03-07 14:07:47.304,RIOT-BLE-3,13866,,,,,,,-61
2026-03-07 14:07:47.347,RIOT-BLE-0,11951,,,,,,,-56
2026-03-07 14:07:47.393,RIOT-BLE-1,13600,,,,,,,-51
2026-03-07 14:07:47.404,RIOT-BLE-3,13867,,,,,,,-60
2026-03-07 14:07:47.451,RIOT-BLE-0,11952,,,,,,,-57
2026-03-07 14:07:47.492,RIOT-BLE-1,13601,,,,,,,-51
2026-03-07 14:07:47.504,RIOT-BLE-3,13868,,,,,,,-58
2026-03-07 14:07:47.548,RIOT-BLE-0,11953,,,,,,,-55
2026-03-07 14:07:47.592,RIOT-BLE-1,13602,,,,,,,-58
2026-03-07 14:07:47.604,RIOT-BLE-3,13869,,,,,,,-64
2026-03-07 14:07:47.647,RIOT-BLE-0,11954,,,,,,,-54
2026-03-07 14:07:47.692,RIOT-BLE-1,13603,,,,,,,-51
2026-03-07 14:07:47.704,RIOT-BLE-3,13870,,,,,,,-59
2026-03-07 14:07:47.748,RIOT-BLE-0,11955,,,,,,,-55
2026-03-07 14:07:47.794,RIOT-BLE-1,13604,,,,,,,-53
2026-03-07 14:07:47.804,RIOT-BLE-3,13871,,,,,,,-62
2026-03-07 14:07:47.847,RIOT-BLE-0,11956,,,,,,,-54
2026-03-07 14:07:47.896,RIOT-BLE-1,13605,,,,,,,-52
2026-03-07 14:07:47.904,RIOT-BLE-3,13872,,,,,,,-63
2026-03-07 14:07:47.948,RIOT-BLE-0,11957,,,,,,,-55
2026-03-07 14:07:47.992,RIOT-BLE-1,13606,,,,,,,-51
2026-03-07 14:07:48.004,RIOT-BLE-3,13873,,,,,,,-62
2026-03-07 14:07:48.048,RIOT-BLE-0,11958,,,,,,,-57
2026-03-07 14:07:48.093,RIOT-BLE-1,13607,,,,,,,-51
2026-03-07 14:07:48.104,RIOT-BLE-3,13874,,,,,,,-61
2026-03-07 14:07:48.148,RIOT-BLE-0,11959,,,,,,,-55
2026-03-07 14:07:48.193,RIOT-BLE-1,13608,,,,,,,-52
2026-03-07 14:07:48.205,RIOT-BLE-3,13875,,,,,,,-62
2026-03-07 14:07:48.248,RIOT-BLE-0,11960,,,,,,,-56
2026-03-07 14:07:48.292,RIOT-BLE-1,13609,,,,,,,-52
2026-03-07 14:07:48.307,RIOT-BLE-3,13876,,,,,,,-61
2026-03-07 14:07:48.348,RIOT-BLE-0,11961,,,,,,,-56
2026-03-07 14:07:48.393,RIOT-BLE-1,13610,,,,,,,-53
2026-03-07 14:07:48.410,RIOT-BLE-3,13877,,,,,,,-62
2026-03-07 14:07:48.447,RIOT-BLE-0,11962,,,,,,,-55
2026-03-07 14:07:48.492,RIOT-BLE-1,13611,,,,,,,-51
2026-03-07 14:07:48.504,RIOT-BLE-3,13878,,,,,,,-63
2026-03-07 14:07:48.547,RIOT-BLE-0,11963,,,,,,,-55
2026-03-07 14:07:48.593,RIOT-BLE-1,13612,,,,,,,-53
2026-03-07 14:07:48.604,RIOT-BLE-3,13879,,,,,,,-60
2026-03-07 14:07:48.648,RIOT-BLE-0,11964,,,,,,,-58
2026-03-07 14:07:48.693,RIOT-BLE-1,13613,,,,,,,-53
2026-03-07 14:07:48.704,RIOT-BLE-3,13880,,,,,,,-61
2026-03-07 14:07:48.749,RIOT-BLE-0,11965,,,,,,,-57
2026-03-07 14:07:48.810,RIOT-BLE-1,13614,,,,,,,-51
2026-03-07 14:07:48.811,RIOT-BLE-3,13881,,,,,,,-59
2026-03-07 14:07:48.859,RIOT-BLE-0,11966,,,,,,,-56
2026-03-07 14:07:48.893,RIOT-BLE-1,13615,,,,,,,-52
2026-03-07 14:07:48.904,RIOT-BLE-3,13882,,,,,,,-60
2026-03-07 14:07:48.948,RIOT-BLE-0,11967,,,,,,,-55
2026-03-07 14:07:48.992,RIOT-BLE-1,13616,,,,,,,-51
2026-03-07 14:07:49.004,RIOT-BLE-3,13883,,,,,,,-60
2026-03-07 14:07:49.047,RIOT-BLE-0,11968,,,,,,,-57
2026-03-07 14:07:49.093,RIOT-BLE-1,13617,,,,,,,-53
2026-03-07 14:07:49.104,RIOT-BLE-3,13884,,,,,,,-64
2026-03-07 14:07:49.148,RIOT-BLE-0,11969,,,,,,,-56
2026-03-07 14:07:49.195,RIOT-BLE-1,13618,,,,,,,-51
2026-03-07 14:07:49.205,RIOT-BLE-3,13885,,,,,,,-63
2026-03-07 14:07:49.251,RIOT-BLE-0,11970,,,,,,,-53
2026-03-07 14:07:49.292,RIOT-BLE-1,13619,,,,,,,-53
2026-03-07 14:07:49.304,RIOT-BLE-3,13886,,,,,,,-59
2026-03-07 14:07:49.347,RIOT-BLE-0,11971,,,,,,,-57
2026-03-07 14:07:49.392,RIOT-BLE-1,13620,,,,,,,-53
2026-03-07 14:07:49.404,RIOT-BLE-3,13887,,,,,,,-59
2026-03-07 14:07:49.495,RIOT-BLE-1,13621,,,,,,,-52
2026-03-07 14:07:49.497,RIOT-BLE-0,11972,,,,,,,-58
2026-03-07 14:07:49.504,RIOT-BLE-3,13888,,,,,,,-59
2026-03-07 14:07:49.550,RIOT-BLE-0,11973,,,,,,,-53
2026-03-07 14:07:49.593,RIOT-BLE-1,13622,,,,,,,-57
2026-03-07 14:07:49.604,RIOT-BLE-3,13889,,,,,,,-65
2026-03-07 14:07:49.647,RIOT-BLE-0,11974,,,,,,,-56
2026-03-07 14:07:49.693,RIOT-BLE-1,13623,,,,,,,-52
2026-03-07 14:07:49.704,RIOT-BLE-3,13890,,,,,,,-60
2026-03-07 14:07:49.747,RIOT-BLE-0,11975,,,,,,,-56
2026-03-07 14:07:49.792,RIOT-BLE-1,13624,,,,,,,-51
2026-03-07 14:07:49.804,RIOT-BLE-3,13891,,,,,,,-64
2026-03-07 14:07:49.892,RIOT-BLE-1,13625,,,,,,,-53
2026-03-07 14:07:49.897,RIOT-BLE-0,11976,,,,,,,-57
2026-03-07 14:07:49.904,RIOT-BLE-3,13892,,,,,,,-59
2026-03-07 14:07:49.947,RIOT-BLE-0,11977,,,,,,,-55
2026-03-07 14:07:49.992,RIOT-BLE-1,13626,,,,,,,-54
2026-03-07 14:07:50.004,RIOT-BLE-3,13893,,,,,,,-61
2026-03-07 14:07:50.047,RIOT-BLE-0,11978,,,,,,,-55
2026-03-07 14:07:50.092,RIOT-BLE-1,13627,,,,,,,-53
2026-03-07 14:07:50.104,RIOT-BLE-3,13894,,,,,,,-59
2026-03-07 14:07:50.148,RIOT-BLE-0,11979,,,,,,,-55
2026-03-07 14:07:50.192,RIOT-BLE-1,13628,,,,,,,-52
2026-03-07 14:07:50.204,RIOT-BLE-3,13895,,,,,,,-62
2026-03-07 14:07:50.250,RIOT-BLE-0,11980,,,,,,,-55
2026-03-07 14:07:50.292,RIOT-BLE-1,13629,,,,,,,-53
2026-03-07 14:07:50.304,RIOT-BLE-3,13896,,,,,,,-62
2026-03-07 14:07:50.352,RIOT-BLE-0,11981,,,,,,,-58
2026-03-07 14:07:50.392,RIOT-BLE-1,13630,,,,,,,-51
2026-03-07 14:07:50.404,RIOT-BLE-3,13897,,,,,,,-60
2026-03-07 14:07:50.447,RIOT-BLE-0,11982,,,,,,,-57
2026-03-07 14:07:50.492,RIOT-BLE-1,13631,,,,,,,-52
2026-03-07 14:07:50.504,RIOT-BLE-3,13898,,,,,,,-60
2026-03-07 14:07:50.547,RIOT-BLE-0,11983,,,,,,,-54
2026-03-07 14:07:50.592,RIOT-BLE-1,13632,,,,,,,-55
2026-03-07 14:07:50.604,RIOT-BLE-3,13899,,,,,,,-57
2026-03-07 14:07:50.647,RIOT-BLE-0,11984,,,,,,,-56
2026-03-07 14:07:50.692,RIOT-BLE-1,13633,,,,,,,-54
2026-03-07 14:07:50.704,RIOT-BLE-3,13900,,,,,,,-61
2026-03-07 14:07:50.747,RIOT-BLE-0,11985,,,,,,,-57
2026-03-07 14:07:50.792,RIOT-BLE-1,13634,,,,,,,-52
2026-03-07 14:07:50.804,RIOT-BLE-3,13901,,,,,,,-59
2026-03-07 14:07:50.847,RIOT-BLE-0,11986,,,,,,,-56
2026-03-07 14:07:50.892,RIOT-BLE-1,13635,,,,,,,-51
2026-03-07 14:07:50.904,RIOT-BLE-3,13902,,,,,,,-59
2026-03-07 14:07:50.947,RIOT-BLE-0,11987,,,,,,,-54
2026-03-07 14:07:50.992,RIOT-BLE-1,13636,,,,,,,-53
2026-03-07 14:07:51.004,RIOT-BLE-3,13903,,,,,,,-58
2026-03-07 14:07:51.047,RIOT-BLE-0,11988,,,,,,,-56
2026-03-07 14:07:51.092,RIOT-BLE-1,13637,,,,,,,-51
2026-03-07 14:07:51.104,RIOT-BLE-3,13904,,,,,,,-61
2026-03-07 14:07:51.192,RIOT-BLE-1,13638,,,,,,,-53
2026-03-07 14:07:51.197,RIOT-BLE-0,11989,,,,,,,-55
2026-03-07 14:07:51.204,RIOT-BLE-3,13905,,,,,,,-59
2026-03-07 14:07:51.247,RIOT-BLE-0,11990,,,,,,,-55
2026-03-07 14:07:51.292,RIOT-BLE-1,13639,,,,,,,-53
2026-03-07 14:07:51.304,RIOT-BLE-3,13906,,,,,,,-59
2026-03-07 14:07:51.347,RIOT-BLE-0,11991,,,,,,,-55
2026-03-07 14:07:51.392,RIOT-BLE-1,13640,,,,,,,-55
2026-03-07 14:07:51.404,RIOT-BLE-3,13907,,,,,,,-59
2026-03-07 14:07:51.447,RIOT-BLE-0,11992,,,,,,,-55
2026-03-07 14:07:51.493,RIOT-BLE-1,13641,,,,,,,-52
2026-03-07 14:07:51.504,RIOT-BLE-3,13908,,,,,,,-59
2026-03-07 14:07:51.547,RIOT-BLE-0,11993,,,,,,,-56
2026-03-07 14:07:51.593,RIOT-BLE-1,13642,,,,,,,-54
2026-03-07 14:07:51.604,RIOT-BLE-3,13909,,,,,,,-62
2026-03-07 14:07:51.647,RIOT-BLE-0,11994,,,,,,,-56
2026-03-07 14:07:51.694,RIOT-BLE-1,13643,,,,,,,-52
2026-03-07 14:07:51.704,RIOT-BLE-3,13910,,,,,,,-62
2026-03-07 14:07:51.748,RIOT-BLE-0,11995,,,,,,,-56
2026-03-07 14:07:51.792,RIOT-BLE-1,13644,,,,,,,-55
2026-03-07 14:07:51.804,RIOT-BLE-3,13911,,,,,,,-61
2026-03-07 14:07:51.847,RIOT-BLE-0,11996,,,,,,,-58
2026-03-07 14:07:51.892,RIOT-BLE-1,13645,,,,,,,-54
2026-03-07 14:07:51.904,RIOT-BLE-3,13912,,,,,,,-61
2026-03-07 14:07:51.947,RIOT-BLE-0,11997,,,,,,,-53
2026-03-07 14:07:51.992,RIOT-BLE-1,13646,,,,,,,-53
2026-03-07 14:07:52.004,RIOT-BLE-3,13913,,,,,,,-62
2026-03-07 14:07:52.048,RIOT-BLE-0,11998,,,,,,,-56
2026-03-07 14:07:52.092,RIOT-BLE-1,13647,,,,,,,-54
2026-03-07 14:07:52.104,RIOT-BLE-3,13914,,,,,,,-62
2026-03-07 14:07:52.147,RIOT-BLE-0,11999,,,,,,,-58
2026-03-07 14:07:52.195,RIOT-BLE-1,13648,,,,,,,-52
2026-03-07 14:07:52.204,RIOT-BLE-3,13915,,,,,,,-60
2026-03-07 14:07:52.248,RIOT-BLE-0,12000,,,,,,,-57
2026-03-07 14:07:52.297,RIOT-BLE-1,13649,,,,,,,-54
2026-03-07 14:07:52.304,RIOT-BLE-3,13916,,,,,,,-61
2026-03-07 14:07:52.347,RIOT-BLE-0,12001,,,,,,,-54
2026-03-07 14:07:52.393,RIOT-BLE-1,13650,,,,,,,-53
2026-03-07 14:07:52.404,RIOT-BLE-3,13917,,,,,,,-64
2026-03-07 14:07:52.447,RIOT-BLE-0,12002,,,,,,,-55
2026-03-07 14:07:52.492,RIOT-BLE-1,13651,,,,,,,-53
2026-03-07 14:07:52.504,RIOT-BLE-3,13918,,,,,,,-63
2026-03-07 14:07:52.592,RIOT-BLE-1,13652,,,,,,,-53
2026-03-07 14:07:52.597,RIOT-BLE-0,12003,,,,,,,-55
2026-03-07 14:07:52.605,RIOT-BLE-3,13919,,,,,,,-60
2026-03-07 14:07:52.647,RIOT-BLE-0,12004,,,,,,,-57
2026-03-07 14:07:52.692,RIOT-BLE-1,13653,,,,,,,-52
2026-03-07 14:07:52.747,RIOT-BLE-0,12005,,,,,,,-56
2026-03-07 14:07:52.754,RIOT-BLE-3,13920,,,,,,,-62
2026-03-07 14:07:52.792,RIOT-BLE-1,13654,,,,,,,-52
2026-03-07 14:07:52.804,RIOT-BLE-3,13921,,,,,,,-64
2026-03-07 14:07:52.847,RIOT-BLE-0,12006,,,,,,,-54
2026-03-07 14:07:52.892,RIOT-BLE-1,13655,,,,,,,-53
2026-03-07 14:07:52.904,RIOT-BLE-3,13922,,,,,,,-61
2026-03-07 14:07:52.947,RIOT-BLE-0,12007,,,,,,,-55
2026-03-07 14:07:52.992,RIOT-BLE-1,13656,,,,,,,-54
2026-03-07 14:07:53.004,RIOT-BLE-3,13923,,,,,,,-64
2026-03-07 14:07:53.047,RIOT-BLE-0,12008,,,,,,,-56
2026-03-07 14:07:53.093,RIOT-BLE-1,13657,,,,,,,-58
2026-03-07 14:07:53.104,RIOT-BLE-3,13924,,,,,,,-61
2026-03-07 14:07:53.147,RIOT-BLE-0,12009,,,,,,,-55
2026-03-07 14:07:53.193,RIOT-BLE-1,13658,,,,,,,-52
2026-03-07 14:07:53.204,RIOT-BLE-3,13925,,,,,,,-59
2026-03-07 14:07:53.248,RIOT-BLE-0,12010,,,,,,,-55
2026-03-07 14:07:53.292,RIOT-BLE-1,13659,,,,,,,-52
2026-03-07 14:07:53.304,RIOT-BLE-3,13926,,,,,,,-62
2026-03-07 14:07:53.347,RIOT-BLE-0,12011,,,,,,,-54
2026-03-07 14:07:53.392,RIOT-BLE-1,13660,,,,,,,-52
2026-03-07 14:07:53.404,RIOT-BLE-3,13927,,,,,,,-61
2026-03-07 14:07:53.492,RIOT-BLE-1,13661,,,,,,,-52
2026-03-07 14:07:53.504,RIOT-BLE-3,13928,,,,,,,-63
2026-03-07 14:07:53.547,RIOT-BLE-0,12012,,,,,,,-54
2026-03-07 14:07:53.550,RIOT-BLE-0,12013,,,,,,,-55
2026-03-07 14:07:53.592,RIOT-BLE-1,13662,,,,,,,-52
2026-03-07 14:07:53.604,RIOT-BLE-3,13929,,,,,,,-61
2026-03-07 14:07:53.647,RIOT-BLE-0,12014,,,,,,,-57
2026-03-07 14:07:53.693,RIOT-BLE-1,13663,,,,,,,-58
2026-03-07 14:07:53.704,RIOT-BLE-3,13930,,,,,,,-61
2026-03-07 14:07:53.747,RIOT-BLE-0,12015,,,,,,,-53
2026-03-07 14:07:53.793,RIOT-BLE-1,13664,,,,,,,-51
2026-03-07 14:07:53.804,RIOT-BLE-3,13931,,,,,,,-63
2026-03-07 14:07:53.847,RIOT-BLE-0,12016,,,,,,,-57
2026-03-07 14:07:53.894,RIOT-BLE-1,13665,,,,,,,-52
2026-03-07 14:07:53.904,RIOT-BLE-3,13932,,,,,,,-62
2026-03-07 14:07:53.947,RIOT-BLE-0,12017,,,,,,,-57
2026-03-07 14:07:53.993,RIOT-BLE-1,13666,,,,,,,-55
2026-03-07 14:07:54.004,RIOT-BLE-3,13933,,,,,,,-60
2026-03-07 14:07:54.047,RIOT-BLE-0,12018,,,,,,,-56
2026-03-07 14:07:54.093,RIOT-BLE-1,13667,,,,,,,-60
2026-03-07 14:07:54.104,RIOT-BLE-3,13934,,,,,,,-62
2026-03-07 14:07:54.148,RIOT-BLE-0,12019,,,,,,,-56
2026-03-07 14:07:54.192,RIOT-BLE-1,13668,,,,,,,-60
2026-03-07 14:07:54.204,RIOT-BLE-3,13935,,,,,,,-62
2026-03-07 14:07:54.248,RIOT-BLE-0,12020,,,,,,,-55
2026-03-07 14:07:54.292,RIOT-BLE-1,13669,,,,,,,-52
2026-03-07 14:07:54.304,RIOT-BLE-3,13936,,,,,,,-60
2026-03-07 14:07:54.347,RIOT-BLE-0,12021,,,,,,,-57
2026-03-07 14:07:54.392,RIOT-BLE-1,13670,,,,,,,-54
2026-03-07 14:07:54.404,RIOT-BLE-3,13937,,,,,,,-61
