ts,device,seq,temp_val,temp_scale,hum_val,hum_scale,press_val,press_scale,rssi
2026-03-06 13:33:41.234,RIOT-BLE-3,9488,2126,-2,2773,-2,10011,1,-62
2026-03-06 13:33:41.308,RIOT-BLE-2,8975,2103,-2,2906,-2,10011,1,-63
2026-03-06 13:33:41.314,RIOT-BLE-1,10,2391,-2,4246,-2,10087,1,-59
2026-03-06 13:33:41.384,RIOT-BLE-3,9489,2127,-2,2776,-2,10011,1,-60
2026-03-06 13:33:41.408,RIOT-BLE-2,8976,2104,-2,2897,-2,10011,1,-69
2026-03-06 13:33:41.414,RIOT-BLE-1,11,2391,-2,4253,-2,10087,1,-64
2026-03-06 13:33:41.485,RIOT-BLE-3,9490,2127,-2,2760,-2,10011,1,-61
2026-03-06 13:33:41.508,RIOT-BLE-2,8977,2103,-2,2904,-2,10011,1,-73
2026-03-06 13:33:41.514,RIOT-BLE-1,12,2391,-2,4257,-2,10086,1,-57
2026-03-06 13:33:41.585,RIOT-BLE-3,9491,2127,-2,2765,-2,10011,1,-62
2026-03-06 13:33:41.614,RIOT-BLE-1,13,2391,-2,4267,-2,10087,1,-62
2026-03-06 13:33:41.658,RIOT-BLE-2,8978,2104,-2,2908,-2,10011,1,-66
2026-03-06 13:33:41.735,RIOT-BLE-3,9492,2127,-2,2761,-2,10012,1,-63
2026-03-06 13:33:41.760,RIOT-BLE-2,8979,2103,-2,2897,-2,10011,1,-61
2026-03-06 13:33:41.764,RIOT-BLE-1,14,2392,-2,4269,-2,10087,1,-60
2026-03-06 13:33:41.834,RIOT-BLE-3,9493,2128,-2,2763,-2,10011,1,-62
2026-03-06 13:33:41.858,RIOT-BLE-2,8980,2104,-2,2913,-2,10011,1,-61
2026-03-06 13:33:41.864,RIOT-BLE-1,15,2391,-2,4278,-2,10086,1,-59
2026-03-06 13:33:41.934,RIOT-BLE-3,9494,2126,-2,2761,-2,10011,1,-62
2026-03-06 13:33:41.958,RIOT-BLE-2,8981,2103,-2,2901,-2,10012,1,-62
2026-03-06 13:33:41.964,RIOT-BLE-1,16,2391,-2,4276,-2,10086,1,-63
2026-03-06 13:33:42.034,RIOT-BLE-3,9495,2126,-2,2759,-2,10012,1,-60
2026-03-06 13:33:42.108,RIOT-BLE-2,8982,2105,-2,2901,-2,10011,1,-60
2026-03-06 13:33:42.114,RIOT-BLE-1,17,2391,-2,4288,-2,10087,1,-59
2026-03-06 13:33:42.185,RIOT-BLE-3,9496,2127,-2,2771,-2,10012,1,-55
2026-03-06 13:33:42.208,RIOT-BLE-2,8983,2103,-2,2909,-2,10012,1,-63
2026-03-06 13:33:42.214,RIOT-BLE-1,18,2391,-2,4295,-2,10086,1,-62
2026-03-06 13:33:42.285,RIOT-BLE-3,9497,2127,-2,2770,-2,10011,1,-61
2026-03-06 13:33:42.309,RIOT-BLE-2,8984,2104,-2,2895,-2,10011,1,-58
2026-03-06 13:33:42.314,RIOT-BLE-1,19,2391,-2,4289,-2,10087,1,-62
2026-03-06 13:33:42.385,RIOT-BLE-3,9498,2127,-2,2761,-2,10011,1,-66
2026-03-06 13:33:42.458,RIOT-BLE-2,8985,2103,-2,2894,-2,10011,1,-59
2026-03-06 13:33:42.464,RIOT-BLE-1,20,2391,-2,4301,-2,10087,1,-62
2026-03-06 13:33:42.535,RIOT-BLE-3,9499,2127,-2,2756,-2,10011,1,-60
2026-03-06 13:33:42.558,RIOT-BLE-2,8986,2104,-2,2902,-2,10011,1,-64
2026-03-06 13:33:42.564,RIOT-BLE-1,21,2392,-2,4298,-2,10086,1,-61
2026-03-06 13:33:42.635,RIOT-BLE-3,9500,2127,-2,2766,-2,10011,1,-63
2026-03-06 13:33:42.658,RIOT-BLE-2,8987,2103,-2,2903,-2,10011,1,-56
2026-03-06 13:33:42.664,RIOT-BLE-1,22,2392,-2,4313,-2,10086,1,-67
2026-03-06 13:33:42.735,RIOT-BLE-3,9501,2127,-2,2760,-2,10011,1,-67
2026-03-06 13:33:42.765,RIOT-BLE-1,23,2391,-2,4317,-2,10087,1,-67
2026-03-06 13:33:42.808,RIOT-BLE-2,8988,2104,-2,2898,-2,10011,1,-61
2026-03-06 13:33:42.885,RIOT-BLE-3,9502,2127,-2,2771,-2,10012,1,-60
2026-03-06 13:33:42.909,RIOT-BLE-2,8989,2104,-2,2895,-2,10011,1,-61
2026-03-06 13:33:42.914,RIOT-BLE-1,24,2392,-2,4305,-2,10087,1,-60
2026-03-06 13:33:42.984,RIOT-BLE-3,9503,2127,-2,2768,-2,10011,1,-60
2026-03-06 13:33:43.008,RIOT-BLE-2,8990,2103,-2,2899,-2,10011,1,-60
2026-03-06 13:33:43.014,RIOT-BLE-1,25,2391,-2,4326,-2,10087,1,-62
2026-03-06 13:33:43.084,RIOT-BLE-3,9504,2127,-2,2764,-2,10011,1,-56
2026-03-06 13:33:43.109,RIOT-BLE-2,8991,2104,-2,2911,-2,10011,1,-60
2026-03-06 13:33:43.114,RIOT-BLE-1,26,2391,-2,4322,-2,10086,1,-61
2026-03-06 13:33:43.185,RIOT-BLE-3,9505,2127,-2,2752,-2,10011,1,-61
2026-03-06 13:33:43.258,RIOT-BLE-2,8992,2104,-2,2889,-2,10011,1,-60
2026-03-06 13:33:43.335,RIOT-BLE-3,9506,2127,-2,2771,-2,10011,1,-62
2026-03-06 13:33:43.358,RIOT-BLE-2,8993,2104,-2,2901,-2,10011,1,-65
2026-03-06 13:33:43.364,RIOT-BLE-1,27,2391,-2,4316,-2,10086,1,-61
2026-03-06 13:33:43.368,RIOT-BLE-1,28,2392,-2,4325,-2,10087,1,-62
2026-03-06 13:33:43.435,RIOT-BLE-3,9507,2127,-2,2766,-2,10011,1,-62
2026-03-06 13:33:43.458,RIOT-BLE-2,8994,2103,-2,2894,-2,10011,1,-64
2026-03-06 13:33:43.464,RIOT-BLE-1,29,2392,-2,4324,-2,10087,1,-61
2026-03-06 13:33:43.535,RIOT-BLE-3,9508,2127,-2,2764,-2,10011,1,-57
2026-03-06 13:33:43.609,RIOT-BLE-2,8995,2104,-2,2895,-2,10012,1,-61
2026-03-06 13:33:43.614,RIOT-BLE-1,30,2391,-2,4339,-2,10086,1,-74
2026-03-06 13:33:43.685,RIOT-BLE-3,9509,2126,-2,2770,-2,10011,1,-61
