ts,device,seq,temp_val,temp_scale,hum_val,hum_scale,press_val,press_scale,rssi
2026-03-06 10:57:10,038 # RIOT-BLE-0,362,1622,-2,4687,-2,10222,1,-71
2026-03-06 10:57:10,040 # RIOT-BLE-0,363,1624,-2,4691,-2,10160,1,-72
2026-03-06 10:57:10,087 # RIOT-BLE-0,366,1627,-2,4696,-2,10119,1,-71
2026-03-06 10:57:10,338 # RIOT-BLE-0,367,1629,-2,4692,-2,10120,1,-73
2026-03-06 10:57:10,342 # RIOT-BLE-0,368,1630,-2,4692,-2,10119,1,-72
2026-03-06 10:57:10,839 # RIOT-BLE-0,369,1630,-2,4702,-2,10119,1,-76
2026-03-06 10:57:10,842 # RIOT-BLE-0,370,1630,-2,4701,-2,10119,1,-75
2026-03-06 10:57:11,038 # RIOT-BLE-0,373,1632,-2,4709,-2,10119,1,-72
2026-03-06 10:57:11,041 # RIOT-BLE-0,374,1634,-2,4696,-2,10119,1,-73
2026-03-06 10:57:11,139 # RIOT-BLE-0,375,1636,-2,4707,-2,10122,1,-72
2026-03-06 10:57:11,238 # RIOT-BLE-0,376,1637,-2,4701,-2,10121,1,-70
2026-03-06 10:57:11,338 # RIOT-BLE-0,377,1640,-2,4701,-2,10121,1,-71
2026-03-06 10:57:11,437 # RIOT-BLE-0,378,1641,-2,4704,-2,10121,1,-71
2026-03-06 10:57:11,838 # RIOT-BLE-0,379,1643,-2,4713,-2,10120,1,-71
2026-03-06 10:57:11,840 # RIOT-BLE-0,380,1645,-2,4704,-2,10121,1,-70
2026-03-06 10:57:11,938 # RIOT-BLE-0,382,1648,-2,4701,-2,10121,1,-71
2026-03-06 10:57:12,041 # RIOT-BLE-0,383,1648,-2,4702,-2,10121,1,-71
2026-03-06 10:57:12,138 # RIOT-BLE-0,384,1650,-2,4709,-2,10121,1,-70
2026-03-06 10:57:12,240 # RIOT-BLE-0,385,1651,-2,4714,-2,10121,1,-73
2026-03-06 10:57:12,487 # RIOT-BLE-0,386,1652,-2,4710,-2,10118,1,-75
2026-03-06 10:57:12,537 # RIOT-BLE-0,387,1652,-2,4704,-2,10118,1,-72
2026-03-06 10:57:12,688 # RIOT-BLE-0,388,1650,-2,4713,-2,10118,1,-69
2026-03-06 10:57:12,837 # RIOT-BLE-0,389,1648,-2,4712,-2,10119,1,-74
2026-03-06 10:57:12,939 # RIOT-BLE-0,390,1646,-2,4708,-2,10119,1,-71
2026-03-06 10:57:12,942 # RIOT-BLE-0,391,1644,-2,4718,-2,10124,1,-71
2026-03-06 10:57:13,139 # RIOT-BLE-0,392,1644,-2,4715,-2,10124,1,-70
2026-03-06 10:57:13,238 # RIOT-BLE-0,393,1647,-2,4720,-2,10123,1,-74
2026-03-06 10:57:13,538 # RIOT-BLE-0,394,1650,-2,4711,-2,10124,1,-71
2026-03-06 10:57:13,541 # RIOT-BLE-0,395,1653,-2,4712,-2,10122,1,-71
2026-03-06 10:57:14,339 # RIOT-BLE-0,397,1657,-2,4719,-2,10124,1,-73
2026-03-06 10:57:14,341 # RIOT-BLE-0,398,1659,-2,4715,-2,10123,1,-74
2026-03-06 10:57:14,439 # RIOT-BLE-0,404,1666,-2,4722,-2,10123,1,-74
2026-03-06 10:57:14,588 # RIOT-BLE-0,405,1670,-2,4716,-2,10127,1,-75
2026-03-06 10:57:14,793 # RIOT-BLE-0,406,1669,-2,4705,-2,10125,1,-73
2026-03-06 10:57:14,795 # RIOT-BLE-0,407,1670,-2,4713,-2,10124,1,-73
2026-03-06 10:57:15,640 # RIOT-BLE-0,408,1671,-2,4710,-2,10123,1,-72
2026-03-06 10:57:15,642 # RIOT-BLE-0,409,1673,-2,4718,-2,10120,1,-72
2026-03-06 10:57:15,738 # RIOT-BLE-0,415,1666,-2,4721,-2,10119,1,-73
2026-03-06 10:57:15,888 # RIOT-BLE-0,416,1664,-2,4712,-2,10118,1,-72
2026-03-06 10:57:15,989 # RIOT-BLE-0,417,1664,-2,4729,-2,10118,1,-70
2026-03-06 10:57:16,440 # RIOT-BLE-0,418,1664,-2,4717,-2,10120,1,-75
