ts,device,seq,temp_val,temp_scale,hum_val,hum_scale,press_val,press_scale,rssi
2026-03-06 11:07:06.568,RIOT-BLE-0,2,1488,-2,5019,-2,10118,1,-74
2026-03-06 11:07:06.667,RIOT-BLE-0,3,1489,-2,5014,-2,10118,1,-69
2026-03-06 11:07:06.967,RIOT-BLE-0,4,1489,-2,5012,-2,10118,1,-72
2026-03-06 11:07:06.971,RIOT-BLE-0,5,1489,-2,5007,-2,10118,1,-72
2026-03-06 11:07:07.067,RIOT-BLE-0,6,1489,-2,5010,-2,10118,1,-72
2026-03-06 11:07:07.167,RIOT-BLE-0,7,1489,-2,5024,-2,10118,1,-72
2026-03-06 11:07:07.268,RIOT-BLE-0,8,1490,-2,5011,-2,10118,1,-67
2026-03-06 11:07:07.368,RIOT-BLE-0,9,1490,-2,5015,-2,10118,1,-66
2026-03-06 11:07:07.473,RIOT-BLE-0,10,1489,-2,5019,-2,10119,1,-72
2026-03-06 11:07:07.719,RIOT-BLE-0,11,1491,-2,5007,-2,10118,1,-74
2026-03-06 11:07:07.721,RIOT-BLE-0,12,1490,-2,5015,-2,10119,1,-73
2026-03-06 11:07:07.867,RIOT-BLE-0,13,1491,-2,5007,-2,10119,1,-61
2026-03-06 11:07:07.969,RIOT-BLE-0,14,1491,-2,5008,-2,10119,1,-59
2026-03-06 11:07:08.069,RIOT-BLE-0,15,1490,-2,5011,-2,10118,1,-64
2026-03-06 11:07:08.168,RIOT-BLE-0,16,1491,-2,5021,-2,10118,1,-60
2026-03-06 11:07:08.318,RIOT-BLE-0,17,1491,-2,5018,-2,10119,1,-68
2026-03-06 11:07:08.418,RIOT-BLE-0,18,1491,-2,5018,-2,10119,1,-61
2026-03-06 11:07:08.519,RIOT-BLE-0,19,1492,-2,5009,-2,10119,1,-65
2026-03-06 11:07:08.619,RIOT-BLE-0,20,1492,-2,5011,-2,10119,1,-68
2026-03-06 11:07:08.820,RIOT-BLE-0,21,1492,-2,5008,-2,10119,1,-74
2026-03-06 11:07:08.869,RIOT-BLE-0,22,1492,-2,5012,-2,10118,1,-67
2026-03-06 11:07:08.969,RIOT-BLE-0,23,1493,-2,5015,-2,10119,1,-70
2026-03-06 11:07:09.118,RIOT-BLE-0,24,1493,-2,5019,-2,10118,1,-68
2026-03-06 11:07:09.218,RIOT-BLE-0,25,1491,-2,5004,-2,10119,1,-74
2026-03-06 11:07:09.320,RIOT-BLE-0,26,1492,-2,5014,-2,10119,1,-69
2026-03-06 11:07:09.469,RIOT-BLE-0,27,1492,-2,5002,-2,10119,1,-67
2026-03-06 11:07:09.568,RIOT-BLE-0,28,1492,-2,5013,-2,10119,1,-71
2026-03-06 11:07:09.668,RIOT-BLE-0,29,1492,-2,5016,-2,10118,1,-71
2026-03-06 11:07:09.768,RIOT-BLE-0,30,1493,-2,5012,-2,10118,1,-74
2026-03-06 11:07:09.920,RIOT-BLE-0,31,1493,-2,4998,-2,10118,1,-73
2026-03-06 11:07:10.169,RIOT-BLE-0,32,1493,-2,5013,-2,10119,1,-71
2026-03-06 11:07:10.171,RIOT-BLE-0,33,1493,-2,5005,-2,10118,1,-72
2026-03-06 11:07:10.468,RIOT-BLE-0,34,1494,-2,5005,-2,10118,1,-70
2026-03-06 11:07:10.472,RIOT-BLE-0,35,1494,-2,4998,-2,10119,1,-71
2026-03-06 11:07:10.969,RIOT-BLE-0,37,1494,-2,5000,-2,10118,1,-73
2026-03-06 11:07:10.973,RIOT-BLE-0,38,1494,-2,5000,-2,10119,1,-73
2026-03-06 11:07:11.118,RIOT-BLE-0,41,1496,-2,5008,-2,10119,1,-68
2026-03-06 11:07:11.169,RIOT-BLE-0,42,1497,-2,5004,-2,10119,1,-73
2026-03-06 11:07:11.369,RIOT-BLE-0,43,1497,-2,5007,-2,10118,1,-67
2026-03-06 11:07:11.420,RIOT-BLE-0,44,1498,-2,5006,-2,10118,1,-69
2026-03-06 11:07:11.569,RIOT-BLE-0,45,1498,-2,5005,-2,10118,1,-75
2026-03-06 11:07:11.619,RIOT-BLE-0,46,1498,-2,5005,-2,10118,1,-73
2026-03-06 11:07:15.325,RIOT-BLE-0,78,1584,-2,5009,-2,10124,1,-73
2026-03-06 11:07:15.472,RIOT-BLE-0,79,1585,-2,5019,-2,10120,1,-70
2026-03-06 11:07:16.020,RIOT-BLE-0,80,1586,-2,5019,-2,10122,1,-73
2026-03-06 11:07:16.070,RIOT-BLE-0,81,1586,-2,4998,-2,10123,1,-70
2026-03-06 11:07:16.271,RIOT-BLE-0,85,1594,-2,5011,-2,10119,1,-75
2026-03-06 11:07:16.420,RIOT-BLE-0,86,1594,-2,5016,-2,10119,1,-74
2026-03-06 11:07:16.423,RIOT-BLE-0,87,1592,-2,5000,-2,10118,1,-73
2026-03-06 11:07:16.522,RIOT-BLE-0,88,1590,-2,5001,-2,10118,1,-72
2026-03-06 11:07:16.922,RIOT-BLE-0,89,1589,-2,5000,-2,10119,1,-74
2026-03-06 11:07:17.680,RIOT-BLE-0,90,1588,-2,4997,-2,10122,1,-77
2026-03-06 11:07:18.472,RIOT-BLE-0,92,1590,-2,4996,-2,10122,1,-76
2026-03-06 11:07:18.671,RIOT-BLE-0,99,1612,-2,4990,-2,10123,1,-71
2026-03-06 11:07:18.674,RIOT-BLE-0,106,1624,-2,4972,-2,10121,1,-72
2026-03-06 11:07:18.721,RIOT-BLE-0,107,1626,-2,4973,-2,10120,1,-73
2026-03-06 11:07:18.921,RIOT-BLE-0,108,1627,-2,4976,-2,10121,1,-74
