ts,device,seq,temp_val,temp_scale,hum_val,hum_scale,press_val,press_scale,rssi
2026-03-06 14:27:09.636,RIOT-BLE-3,1939,,,,,,,-34
2026-03-06 14:27:09.714,RIOT-BLE-0,1971,,,,,,,-66
2026-03-06 14:27:09.726,RIOT-BLE-1,6319,,,,,,,-55
2026-03-06 14:27:09.732,RIOT-BLE-2,2486,,,,,,,-48
2026-03-06 14:27:09.736,RIOT-BLE-3,1940,,,,,,,-39
2026-03-06 14:27:09.814,RIOT-BLE-0,1972,,,,,,,-64
2026-03-06 14:27:09.826,RIOT-BLE-1,6320,,,,,,,-51
2026-03-06 14:27:09.831,RIOT-BLE-2,2487,,,,,,,-49
2026-03-06 14:27:09.836,RIOT-BLE-3,1941,,,,,,,-38
2026-03-06 14:27:09.914,RIOT-BLE-0,1973,,,,,,,-65
2026-03-06 14:27:09.926,RIOT-BLE-1,6321,,,,,,,-53
2026-03-06 14:27:09.931,RIOT-BLE-2,2488,,,,,,,-47
2026-03-06 14:27:09.937,RIOT-BLE-3,1942,,,,,,,-37
2026-03-06 14:27:10.014,RIOT-BLE-0,1974,,,,,,,-68
2026-03-06 14:27:10.026,RIOT-BLE-1,6322,,,,,,,-55
2026-03-06 14:27:10.031,RIOT-BLE-2,2489,,,,,,,-49
2026-03-06 14:27:10.036,RIOT-BLE-3,1943,,,,,,,-30
2026-03-06 14:27:10.114,RIOT-BLE-0,1975,,,,,,,-79
2026-03-06 14:27:10.126,RIOT-BLE-1,6323,,,,,,,-54
2026-03-06 14:27:10.131,RIOT-BLE-2,2490,,,,,,,-47
2026-03-06 14:27:10.137,RIOT-BLE-3,1944,,,,,,,-36
2026-03-06 14:27:10.214,RIOT-BLE-0,1976,,,,,,,-76
2026-03-06 14:27:10.226,RIOT-BLE-1,6324,,,,,,,-55
2026-03-06 14:27:10.231,RIOT-BLE-2,2491,,,,,,,-44
2026-03-06 14:27:10.236,RIOT-BLE-3,1945,,,,,,,-36
2026-03-06 14:27:10.314,RIOT-BLE-0,1977,,,,,,,-72
2026-03-06 14:27:10.334,RIOT-BLE-1,6325,,,,,,,-56
2026-03-06 14:27:10.335,RIOT-BLE-2,2492,,,,,,,-45
2026-03-06 14:27:10.336,RIOT-BLE-3,1946,,,,,,,-33
2026-03-06 14:27:10.414,RIOT-BLE-0,1978,,,,,,,-71
2026-03-06 14:27:10.425,RIOT-BLE-1,6326,,,,,,,-54
2026-03-06 14:27:10.431,RIOT-BLE-2,2493,,,,,,,-45
2026-03-06 14:27:10.436,RIOT-BLE-3,1947,,,,,,,-32
2026-03-06 14:27:10.514,RIOT-BLE-0,1979,,,,,,,-65
2026-03-06 14:27:10.525,RIOT-BLE-1,6327,,,,,,,-52
2026-03-06 14:27:10.531,RIOT-BLE-2,2494,,,,,,,-45
2026-03-06 14:27:10.536,RIOT-BLE-3,1948,,,,,,,-33
2026-03-06 14:27:10.614,RIOT-BLE-0,1980,,,,,,,-62
2026-03-06 14:27:10.626,RIOT-BLE-1,6328,,,,,,,-57
2026-03-06 14:27:10.631,RIOT-BLE-2,2495,,,,,,,-47
2026-03-06 14:27:10.637,RIOT-BLE-3,1949,,,,,,,-36
2026-03-06 14:27:10.714,RIOT-BLE-0,1981,,,,,,,-61
2026-03-06 14:27:10.726,RIOT-BLE-1,6329,,,,,,,-51
2026-03-06 14:27:10.731,RIOT-BLE-2,2496,,,,,,,-46
2026-03-06 14:27:10.736,RIOT-BLE-3,1950,,,,,,,-33
2026-03-06 14:27:10.814,RIOT-BLE-0,1982,,,,,,,-67
2026-03-06 14:27:10.826,RIOT-BLE-1,6330,,,,,,,-51
2026-03-06 14:27:10.832,RIOT-BLE-2,2497,,,,,,,-47
2026-03-06 14:27:10.836,RIOT-BLE-3,1951,,,,,,,-39
2026-03-06 14:27:10.914,RIOT-BLE-0,1983,,,,,,,-75
2026-03-06 14:27:10.925,RIOT-BLE-1,6331,,,,,,,-55
2026-03-06 14:27:10.931,RIOT-BLE-2,2498,,,,,,,-49
2026-03-06 14:27:10.936,RIOT-BLE-3,1952,,,,,,,-40
2026-03-06 14:27:11.014,RIOT-BLE-0,1984,,,,,,,-72
2026-03-06 14:27:11.025,RIOT-BLE-1,6332,,,,,,,-55
2026-03-06 14:27:11.031,RIOT-BLE-2,2499,,,,,,,-50
2026-03-06 14:27:11.036,RIOT-BLE-3,1953,,,,,,,-35
2026-03-06 14:27:11.114,RIOT-BLE-0,1985,,,,,,,-67
2026-03-06 14:27:11.126,RIOT-BLE-1,6333,,,,,,,-55
2026-03-06 14:27:11.131,RIOT-BLE-2,2500,,,,,,,-47
2026-03-06 14:27:11.136,RIOT-BLE-3,1954,,,,,,,-37
2026-03-06 14:27:11.214,RIOT-BLE-0,1986,,,,,,,-69
2026-03-06 14:27:11.226,RIOT-BLE-1,6334,,,,,,,-51
2026-03-06 14:27:11.231,RIOT-BLE-2,2501,,,,,,,-47
2026-03-06 14:27:11.238,RIOT-BLE-3,1955,,,,,,,-35
2026-03-06 14:27:11.314,RIOT-BLE-0,1987,,,,,,,-66
2026-03-06 14:27:11.325,RIOT-BLE-1,6335,,,,,,,-51
2026-03-06 14:27:11.331,RIOT-BLE-2,2502,,,,,,,-45
2026-03-06 14:27:11.336,RIOT-BLE-3,1956,,,,,,,-35
2026-03-06 14:27:11.413,RIOT-BLE-0,1988,,,,,,,-65
2026-03-06 14:27:11.426,RIOT-BLE-1,6336,,,,,,,-55
2026-03-06 14:27:11.431,RIOT-BLE-2,2503,,,,,,,-49
2026-03-06 14:27:11.436,RIOT-BLE-3,1957,,,,,,,-39
2026-03-06 14:27:11.514,RIOT-BLE-0,1989,,,,,,,-69
2026-03-06 14:27:11.525,RIOT-BLE-1,6337,,,,,,,-56
2026-03-06 14:27:11.531,RIOT-BLE-2,2504,,,,,,,-51
2026-03-06 14:27:11.536,RIOT-BLE-3,1958,,,,,,,-39
2026-03-06 14:27:11.613,RIOT-BLE-0,1990,,,,,,,-65
2026-03-06 14:27:11.625,RIOT-BLE-1,6338,,,,,,,-58
2026-03-06 14:27:11.631,RIOT-BLE-2,2505,,,,,,,-45
2026-03-06 14:27:11.636,RIOT-BLE-3,1959,,,,,,,-35
2026-03-06 14:27:11.714,RIOT-BLE-0,1991,,,,,,,-67
2026-03-06 14:27:11.726,RIOT-BLE-1,6339,,,,,,,-51
2026-03-06 14:27:11.731,RIOT-BLE-2,2506,,,,,,,-51
2026-03-06 14:27:11.736,RIOT-BLE-3,1960,,,,,,,-35
2026-03-06 14:27:11.814,RIOT-BLE-0,1992,,,,,,,-66
2026-03-06 14:27:11.825,RIOT-BLE-1,6340,,,,,,,-55
2026-03-06 14:27:11.831,RIOT-BLE-2,2507,,,,,,,-50
2026-03-06 14:27:11.836,RIOT-BLE-3,1961,,,,,,,-38
2026-03-06 14:27:11.914,RIOT-BLE-0,1993,,,,,,,-65
2026-03-06 14:27:11.925,RIOT-BLE-1,6341,,,,,,,-55
2026-03-06 14:27:11.931,RIOT-BLE-2,2508,,,,,,,-46
2026-03-06 14:27:11.936,RIOT-BLE-3,1962,,,,,,,-34
2026-03-06 14:27:12.014,RIOT-BLE-0,1994,,,,,,,-64
2026-03-06 14:27:12.026,RIOT-BLE-1,6342,,,,,,,-56
2026-03-06 14:27:12.031,RIOT-BLE-2,2509,,,,,,,-44
2026-03-06 14:27:12.036,RIOT-BLE-3,1963,,,,,,,-33
2026-03-06 14:27:12.114,RIOT-BLE-0,1995,,,,,,,-65
2026-03-06 14:27:12.126,RIOT-BLE-1,6343,,,,,,,-55
2026-03-06 14:27:12.131,RIOT-BLE-2,2510,,,,,,,-46
2026-03-06 14:27:12.136,RIOT-BLE-3,1964,,,,,,,-34
2026-03-06 14:27:12.214,RIOT-BLE-0,1996,,,,,,,-64
2026-03-06 14:27:12.226,RIOT-BLE-1,6344,,,,,,,-54
2026-03-06 14:27:12.231,RIOT-BLE-2,2511,,,,,,,-51
2026-03-06 14:27:12.236,RIOT-BLE-3,1965,,,,,,,-33
2026-03-06 14:27:12.314,RIOT-BLE-0,1997,,,,,,,-67
2026-03-06 14:27:12.325,RIOT-BLE-1,6345,,,,,,,-52
2026-03-06 14:27:12.331,RIOT-BLE-2,2512,,,,,,,-49
2026-03-06 14:27:12.336,RIOT-BLE-3,1966,,,,,,,-39
2026-03-06 14:27:12.414,RIOT-BLE-0,1998,,,,,,,-64
2026-03-06 14:27:12.425,RIOT-BLE-1,6346,,,,,,,-54
2026-03-06 14:27:12.431,RIOT-BLE-2,2513,,,,,,,-50
2026-03-06 14:27:12.436,RIOT-BLE-3,1967,,,,,,,-33
2026-03-06 14:27:12.514,RIOT-BLE-0,1999,,,,,,,-66
2026-03-06 14:27:12.526,RIOT-BLE-1,6347,,,,,,,-50
2026-03-06 14:27:12.531,RIOT-BLE-2,2514,,,,,,,-46
2026-03-06 14:27:12.536,RIOT-BLE-3,1968,,,,,,,-35
2026-03-06 14:27:12.614,RIOT-BLE-0,2000,,,,,,,-64
2026-03-06 14:27:12.626,RIOT-BLE-1,6348,,,,,,,-56
2026-03-06 14:27:12.631,RIOT-BLE-2,2515,,,,,,,-45
2026-03-06 14:27:12.636,RIOT-BLE-3,1969,,,,,,,-35
2026-03-06 14:27:12.714,RIOT-BLE-0,2001,,,,,,,-65
2026-03-06 14:27:12.726,RIOT-BLE-1,6349,,,,,,,-56
2026-03-06 14:27:12.731,RIOT-BLE-2,2516,,,,,,,-50
2026-03-06 14:27:12.736,RIOT-BLE-3,1970,,,,,,,-35
2026-03-06 14:27:12.814,RIOT-BLE-0,2002,,,,,,,-68
2026-03-06 14:27:12.825,RIOT-BLE-1,6350,,,,,,,-52
2026-03-06 14:27:12.831,RIOT-BLE-2,2517,,,,,,,-47
2026-03-06 14:27:12.836,RIOT-BLE-3,1971,,,,,,,-43
2026-03-06 14:27:12.914,RIOT-BLE-0,2003,,,,,,,-74
2026-03-06 14:27:12.926,RIOT-BLE-1,6351,,,,,,,-50
2026-03-06 14:27:12.931,RIOT-BLE-2,2518,,,,,,,-50
2026-03-06 14:27:12.936,RIOT-BLE-3,1972,,,,,,,-39
2026-03-06 14:27:13.014,RIOT-BLE-0,2004,,,,,,,-77
2026-03-06 14:27:13.026,RIOT-BLE-1,6352,,,,,,,-52
2026-03-06 14:27:13.031,RIOT-BLE-2,2519,,,,,,,-50
2026-03-06 14:27:13.036,RIOT-BLE-3,1973,,,,,,,-40
2026-03-06 14:27:13.114,RIOT-BLE-0,2005,,,,,,,-77
2026-03-06 14:27:13.126,RIOT-BLE-1,6353,,,,,,,-55
2026-03-06 14:27:13.131,RIOT-BLE-2,2520,,,,,,,-49
2026-03-06 14:27:13.136,RIOT-BLE-3,1974,,,,,,,-38
2026-03-06 14:27:13.214,RIOT-BLE-0,2006,,,,,,,-75
2026-03-06 14:27:13.226,RIOT-BLE-1,6354,,,,,,,-51
2026-03-06 14:27:13.231,RIOT-BLE-2,2521,,,,,,,-45
2026-03-06 14:27:13.236,RIOT-BLE-3,1975,,,,,,,-38
2026-03-06 14:27:13.314,RIOT-BLE-0,2007,,,,,,,-66
2026-03-06 14:27:13.326,RIOT-BLE-1,6355,,,,,,,-54
2026-03-06 14:27:13.331,RIOT-BLE-2,2522,,,,,,,-45
2026-03-06 14:27:13.336,RIOT-BLE-3,1976,,,,,,,-32
2026-03-06 14:27:13.414,RIOT-BLE-0,2008,,,,,,,-62
2026-03-06 14:27:13.425,RIOT-BLE-1,6356,,,,,,,-51
2026-03-06 14:27:13.431,RIOT-BLE-2,2523,,,,,,,-50
2026-03-06 14:27:13.436,RIOT-BLE-3,1977,,,,,,,-35
2026-03-06 14:27:13.514,RIOT-BLE-0,2009,,,,,,,-62
2026-03-06 14:27:13.526,RIOT-BLE-1,6357,,,,,,,-51
2026-03-06 14:27:13.531,RIOT-BLE-2,2524,,,,,,,-47
2026-03-06 14:27:13.536,RIOT-BLE-3,1978,,,,,,,-33
2026-03-06 14:27:13.614,RIOT-BLE-0,2010,,,,,,,-63
2026-03-06 14:27:13.625,RIOT-BLE-1,6358,,,,,,,-54
2026-03-06 14:27:13.631,RIOT-BLE-2,2525,,,,,,,-47
2026-03-06 14:27:13.636,RIOT-BLE-3,1979,,,,,,,-38
2026-03-06 14:27:13.714,RIOT-BLE-0,2011,,,,,,,-50
2026-03-06 14:27:13.725,RIOT-BLE-1,6359,,,,,,,-52
2026-03-06 14:27:13.731,RIOT-BLE-2,2526,,,,,,,-45
2026-03-06 14:27:13.736,RIOT-BLE-3,1980,,,,,,,-35
2026-03-06 14:27:13.814,RIOT-BLE-0,2012,,,,,,,-52
2026-03-06 14:27:13.825,RIOT-BLE-1,6360,,,,,,,-52
2026-03-06 14:27:13.831,RIOT-BLE-2,2527,,,,,,,-46
2026-03-06 14:27:13.836,RIOT-BLE-3,1981,,,,,,,-35
2026-03-06 14:27:13.914,RIOT-BLE-0,2013,,,,,,,-77
2026-03-06 14:27:13.925,RIOT-BLE-1,6361,,,,,,,-56
2026-03-06 14:27:13.931,RIOT-BLE-2,2528,,,,,,,-46
2026-03-06 14:27:13.936,RIOT-BLE-3,1982,,,,,,,-39
2026-03-06 14:27:14.014,RIOT-BLE-0,2014,,,,,,,-69
2026-03-06 14:27:14.026,RIOT-BLE-1,6362,,,,,,,-49
2026-03-06 14:27:14.031,RIOT-BLE-2,2529,,,,,,,-49
2026-03-06 14:27:14.036,RIOT-BLE-3,1983,,,,,,,-33
2026-03-06 14:27:14.114,RIOT-BLE-0,2015,,,,,,,-62
2026-03-06 14:27:14.126,RIOT-BLE-1,6363,,,,,,,-57
2026-03-06 14:27:14.131,RIOT-BLE-2,2530,,,,,,,-49
2026-03-06 14:27:14.136,RIOT-BLE-3,1984,,,,,,,-39
2026-03-06 14:27:14.214,RIOT-BLE-0,2016,,,,,,,-65
2026-03-06 14:27:14.225,RIOT-BLE-1,6364,,,,,,,-52
2026-03-06 14:27:14.231,RIOT-BLE-2,2531,,,,,,,-46
2026-03-06 14:27:14.236,RIOT-BLE-3,1985,,,,,,,-37
2026-03-06 14:27:14.314,RIOT-BLE-0,2017,,,,,,,-65
2026-03-06 14:27:14.326,RIOT-BLE-1,6365,,,,,,,-54
2026-03-06 14:27:14.331,RIOT-BLE-2,2532,,,,,,,-45
2026-03-06 14:27:14.336,RIOT-BLE-3,1986,,,,,,,-35
2026-03-06 14:27:14.414,RIOT-BLE-0,2018,,,,,,,-62
2026-03-06 14:27:14.425,RIOT-BLE-1,6366,,,,,,,-52
2026-03-06 14:27:14.431,RIOT-BLE-2,2533,,,,,,,-45
2026-03-06 14:27:14.436,RIOT-BLE-3,1987,,,,,,,-37
2026-03-06 14:27:14.514,RIOT-BLE-0,2019,,,,,,,-66
2026-03-06 14:27:14.526,RIOT-BLE-1,6367,,,,,,,-52
2026-03-06 14:27:14.531,RIOT-BLE-2,2534,,,,,,,-50
2026-03-06 14:27:14.536,RIOT-BLE-3,1988,,,,,,,-35
2026-03-06 14:27:14.614,RIOT-BLE-0,2020,,,,,,,-65
2026-03-06 14:27:14.626,RIOT-BLE-1,6368,,,,,,,-52
2026-03-06 14:27:14.631,RIOT-BLE-2,2535,,,,,,,-49
2026-03-06 14:27:14.636,RIOT-BLE-3,1989,,,,,,,-37
2026-03-06 14:27:14.714,RIOT-BLE-0,2021,,,,,,,-70
2026-03-06 14:27:14.726,RIOT-BLE-1,6369,,,,,,,-52
2026-03-06 14:27:14.731,RIOT-BLE-2,2536,,,,,,,-52
2026-03-06 14:27:14.736,RIOT-BLE-3,1990,,,,,,,-35
2026-03-06 14:27:14.814,RIOT-BLE-0,2022,,,,,,,-67
2026-03-06 14:27:14.826,RIOT-BLE-1,6370,,,,,,,-55
2026-03-06 14:27:14.831,RIOT-BLE-2,2537,,,,,,,-46
2026-03-06 14:27:14.836,RIOT-BLE-3,1991,,,,,,,-39
2026-03-06 14:27:14.914,RIOT-BLE-0,2023,,,,,,,-70
2026-03-06 14:27:14.925,RIOT-BLE-1,6371,,,,,,,-55
2026-03-06 14:27:14.931,RIOT-BLE-2,2538,,,,,,,-47
2026-03-06 14:27:14.936,RIOT-BLE-3,1992,,,,,,,-36
2026-03-06 14:27:15.014,RIOT-BLE-0,2024,,,,,,,-74
2026-03-06 14:27:15.026,RIOT-BLE-1,6372,,,,,,,-52
2026-03-06 14:27:15.031,RIOT-BLE-2,2539,,,,,,,-46
2026-03-06 14:27:15.036,RIOT-BLE-3,1993,,,,,,,-34
2026-03-06 14:27:15.114,RIOT-BLE-0,2025,,,,,,,-69
2026-03-06 14:27:15.126,RIOT-BLE-1,6373,,,,,,,-52
2026-03-06 14:27:15.131,RIOT-BLE-2,2540,,,,,,,-47
2026-03-06 14:27:15.136,RIOT-BLE-3,1994,,,,,,,-33
2026-03-06 14:27:15.214,RIOT-BLE-0,2026,,,,,,,-62
2026-03-06 14:27:15.226,RIOT-BLE-1,6374,,,,,,,-52
2026-03-06 14:27:15.231,RIOT-BLE-2,2541,,,,,,,-49
2026-03-06 14:27:15.236,RIOT-BLE-3,1995,,,,,,,-35
2026-03-06 14:27:15.314,RIOT-BLE-0,2027,,,,,,,-62
2026-03-06 14:27:15.326,RIOT-BLE-1,6375,,,,,,,-56
2026-03-06 14:27:15.331,RIOT-BLE-2,2542,,,,,,,-47
2026-03-06 14:27:15.336,RIOT-BLE-3,1996,,,,,,,-32
2026-03-06 14:27:15.414,RIOT-BLE-0,2028,,,,,,,-67
2026-03-06 14:27:15.426,RIOT-BLE-1,6376,,,,,,,-56
2026-03-06 14:27:15.431,RIOT-BLE-2,2543,,,,,,,-49
2026-03-06 14:27:15.436,RIOT-BLE-3,1997,,,,,,,-38
2026-03-06 14:27:15.514,RIOT-BLE-0,2029,,,,,,,-63
2026-03-06 14:27:15.525,RIOT-BLE-1,6377,,,,,,,-52
2026-03-06 14:27:15.531,RIOT-BLE-2,2544,,,,,,,-47
2026-03-06 14:27:15.536,RIOT-BLE-3,1998,,,,,,,-34
2026-03-06 14:27:15.614,RIOT-BLE-0,2030,,,,,,,-73
2026-03-06 14:27:15.626,RIOT-BLE-1,6378,,,,,,,-58
2026-03-06 14:27:15.631,RIOT-BLE-2,2545,,,,,,,-48
2026-03-06 14:27:15.636,RIOT-BLE-3,1999,,,,,,,-35
2026-03-06 14:27:15.714,RIOT-BLE-0,2031,,,,,,,-69
2026-03-06 14:27:15.725,RIOT-BLE-1,6379,,,,,,,-54
2026-03-06 14:27:15.731,RIOT-BLE-2,2546,,,,,,,-46
2026-03-06 14:27:15.736,RIOT-BLE-3,2000,,,,,,,-39
2026-03-06 14:27:15.814,RIOT-BLE-0,2032,,,,,,,-69
2026-03-06 14:27:15.825,RIOT-BLE-1,6380,,,,,,,-55
2026-03-06 14:27:15.831,RIOT-BLE-2,2547,,,,,,,-50
2026-03-06 14:27:15.836,RIOT-BLE-3,2001,,,,,,,-34
2026-03-06 14:27:15.913,RIOT-BLE-0,2033,,,,,,,-65
2026-03-06 14:27:15.925,RIOT-BLE-1,6381,,,,,,,-52
2026-03-06 14:27:15.931,RIOT-BLE-2,2548,,,,,,,-46
2026-03-06 14:27:15.936,RIOT-BLE-3,2002,,,,,,,-37
2026-03-06 14:27:16.013,RIOT-BLE-0,2034,,,,,,,-64
2026-03-06 14:27:16.025,RIOT-BLE-1,6382,,,,,,,-52
2026-03-06 14:27:16.030,RIOT-BLE-2,2549,,,,,,,-50
2026-03-06 14:27:16.036,RIOT-BLE-3,2003,,,,,,,-39
2026-03-06 14:27:16.114,RIOT-BLE-0,2035,,,,,,,-67
2026-03-06 14:27:16.125,RIOT-BLE-1,6383,,,,,,,-57
2026-03-06 14:27:16.131,RIOT-BLE-2,2550,,,,,,,-45
2026-03-06 14:27:16.136,RIOT-BLE-3,2004,,,,,,,-39
2026-03-06 14:27:16.214,RIOT-BLE-0,2036,,,,,,,-67
2026-03-06 14:27:16.226,RIOT-BLE-1,6384,,,,,,,-56
2026-03-06 14:27:16.231,RIOT-BLE-2,2551,,,,,,,-48
2026-03-06 14:27:16.236,RIOT-BLE-3,2005,,,,,,,-39
2026-03-06 14:27:16.313,RIOT-BLE-0,2037,,,,,,,-65
2026-03-06 14:27:16.325,RIOT-BLE-1,6385,,,,,,,-57
2026-03-06 14:27:16.331,RIOT-BLE-2,2552,,,,,,,-47
2026-03-06 14:27:16.336,RIOT-BLE-3,2006,,,,,,,-40
2026-03-06 14:27:16.413,RIOT-BLE-0,2038,,,,,,,-65
2026-03-06 14:27:16.425,RIOT-BLE-1,6386,,,,,,,-56
2026-03-06 14:27:16.431,RIOT-BLE-2,2553,,,,,,,-50
2026-03-06 14:27:16.436,RIOT-BLE-3,2007,,,,,,,-36
2026-03-06 14:27:16.514,RIOT-BLE-0,2039,,,,,,,-71
2026-03-06 14:27:16.525,RIOT-BLE-1,6387,,,,,,,-52
2026-03-06 14:27:16.531,RIOT-BLE-2,2554,,,,,,,-48
2026-03-06 14:27:16.536,RIOT-BLE-3,2008,,,,,,,-38
2026-03-06 14:27:16.613,RIOT-BLE-0,2040,,,,,,,-73
2026-03-06 14:27:16.625,RIOT-BLE-1,6388,,,,,,,-53
2026-03-06 14:27:16.630,RIOT-BLE-2,2555,,,,,,,-49
2026-03-06 14:27:16.636,RIOT-BLE-3,2009,,,,,,,-35
2026-03-06 14:27:16.713,RIOT-BLE-0,2041,,,,,,,-74
2026-03-06 14:27:16.725,RIOT-BLE-1,6389,,,,,,,-62
2026-03-06 14:27:16.731,RIOT-BLE-2,2556,,,,,,,-49
2026-03-06 14:27:16.736,RIOT-BLE-3,2010,,,,,,,-39
2026-03-06 14:27:16.813,RIOT-BLE-0,2042,,,,,,,-80
2026-03-06 14:27:16.825,RIOT-BLE-1,6390,,,,,,,-56
2026-03-06 14:27:16.831,RIOT-BLE-2,2557,,,,,,,-45
2026-03-06 14:27:16.836,RIOT-BLE-3,2011,,,,,,,-43
2026-03-06 14:27:16.914,RIOT-BLE-0,2043,,,,,,,-77
2026-03-06 14:27:16.925,RIOT-BLE-1,6391,,,,,,,-55
2026-03-06 14:27:16.931,RIOT-BLE-2,2558,,,,,,,-46
2026-03-06 14:27:16.936,RIOT-BLE-3,2012,,,,,,,-35
2026-03-06 14:27:17.013,RIOT-BLE-0,2044,,,,,,,-77
2026-03-06 14:27:17.025,RIOT-BLE-1,6392,,,,,,,-54
2026-03-06 14:27:17.031,RIOT-BLE-2,2559,,,,,,,-48
2026-03-06 14:27:17.036,RIOT-BLE-3,2013,,,,,,,-30
2026-03-06 14:27:17.126,RIOT-BLE-1,6393,,,,,,,-55
2026-03-06 14:27:17.131,RIOT-BLE-2,2560,,,,,,,-50
2026-03-06 14:27:17.136,RIOT-BLE-3,2014,,,,,,,-33
2026-03-06 14:27:17.226,RIOT-BLE-1,6394,,,,,,,-58
2026-03-06 14:27:17.231,RIOT-BLE-2,2561,,,,,,,-49
2026-03-06 14:27:17.236,RIOT-BLE-3,2015,,,,,,,-35
2026-03-06 14:27:17.264,RIOT-BLE-0,2045,,,,,,,-76
2026-03-06 14:27:17.266,RIOT-BLE-0,2046,,,,,,,-76
2026-03-06 14:27:17.325,RIOT-BLE-1,6395,,,,,,,-58
2026-03-06 14:27:17.331,RIOT-BLE-2,2562,,,,,,,-47
2026-03-06 14:27:17.336,RIOT-BLE-3,2016,,,,,,,-33
2026-03-06 14:27:17.413,RIOT-BLE-0,2047,,,,,,,-77
2026-03-06 14:27:17.416,RIOT-BLE-0,2048,,,,,,,-78
2026-03-06 14:27:17.425,RIOT-BLE-1,6396,,,,,,,-55
2026-03-06 14:27:17.431,RIOT-BLE-2,2563,,,,,,,-50
2026-03-06 14:27:17.436,RIOT-BLE-3,2017,,,,,,,-37
2026-03-06 14:27:17.514,RIOT-BLE-0,2049,,,,,,,-76
2026-03-06 14:27:17.525,RIOT-BLE-1,6397,,,,,,,-58
2026-03-06 14:27:17.531,RIOT-BLE-2,2564,,,,,,,-49
2026-03-06 14:27:17.536,RIOT-BLE-3,2018,,,,,,,-37
2026-03-06 14:27:17.626,RIOT-BLE-1,6398,,,,,,,-58
2026-03-06 14:27:17.631,RIOT-BLE-2,2565,,,,,,,-49
2026-03-06 14:27:17.636,RIOT-BLE-3,2019,,,,,,,-32
2026-03-06 14:27:17.664,RIOT-BLE-0,2050,,,,,,,-77
2026-03-06 14:27:17.714,RIOT-BLE-0,2051,,,,,,,-82
2026-03-06 14:27:17.725,RIOT-BLE-1,6399,,,,,,,-56
