ts,device,seq,temp_val,temp_scale,hum_val,hum_scale,press_val,press_scale,rssi
2026-03-06 10:40:13.254,RIOT-BLE-0,3448,1547,-2,4909,-2,10117,1,-66
2026-03-06 10:40:13.254,RIOT-BLE-0,3449,1547,-2,4914,-2,10119,1,-64
2026-03-06 10:40:13.255,RIOT-BLE-0,3450,1546,-2,4916,-2,10118,1,-73
2026-03-06 10:40:13.256,RIOT-BLE-0,3451,1547,-2,4900,-2,10118,1,-65
2026-03-06 10:40:13.256,RIOT-BLE-0,3452,1548,-2,4916,-2,10117,1,-72
2026-03-06 10:40:13.257,RIOT-BLE-0,3453,1547,-2,4908,-2,10118,1,-65
2026-03-06 10:40:13.258,RIOT-BLE-0,3454,1547,-2,4908,-2,10118,1,-69
2026-03-06 10:40:13.258,RIOT-BLE-0,3455,1547,-2,4912,-2,10118,1,-65
2026-03-06 10:40:13.259,RIOT-BLE-0,3456,1547,-2,4912,-2,10118,1,-68
2026-03-06 10:40:13.384,RIOT-BLE-0,3457,1547,-2,4898,-2,10118,1,-73
2026-03-06 10:40:13.483,RIOT-BLE-0,3458,1547,-2,4912,-2,10118,1,-64
2026-03-06 10:40:13.582,RIOT-BLE-0,3459,1547,-2,4912,-2,10118,1,-63
2026-03-06 10:40:13.688,RIOT-BLE-0,3460,1546,-2,4915,-2,10118,1,-60
2026-03-06 10:40:13.833,RIOT-BLE-0,3461,1547,-2,4900,-2,10118,1,-65
2026-03-06 10:40:13.933,RIOT-BLE-0,3462,1545,-2,4913,-2,10118,1,-66
2026-03-06 10:40:14.033,RIOT-BLE-0,3463,1547,-2,4907,-2,10118,1,-62
2026-03-06 10:40:14.184,RIOT-BLE-0,3464,1546,-2,4911,-2,10118,1,-62
2026-03-06 10:40:14.284,RIOT-BLE-0,3465,1547,-2,4912,-2,10118,1,-61
2026-03-06 10:40:14.384,RIOT-BLE-0,3466,1547,-2,4909,-2,10118,1,-66
2026-03-06 10:40:14.534,RIOT-BLE-0,3467,1547,-2,4910,-2,10118,1,-63
2026-03-06 10:40:14.636,RIOT-BLE-0,3468,1548,-2,4908,-2,10118,1,-66
2026-03-06 10:40:14.734,RIOT-BLE-0,3469,1549,-2,4913,-2,10118,1,-66
