ts,device,seq,temp_val,temp_scale,hum_val,hum_scale,press_val,press_scale,rssi
2026-03-06 16:34:06.062,RIOT-BLE-0,16456,,,,,,,-78
2026-03-06 16:34:06.103,RIOT-BLE-1,5479,,,,,,,-72
2026-03-06 16:34:06.112,RIOT-BLE-0,16457,,,,,,,-75
2026-03-06 16:34:06.117,RIOT-BLE-3,5368,,,,,,,-64
2026-03-06 16:34:06.204,RIOT-BLE-1,5480,,,,,,,-81
2026-03-06 16:34:06.212,RIOT-BLE-0,16458,,,,,,,-73
2026-03-06 16:34:06.217,RIOT-BLE-3,5369,,,,,,,-66
2026-03-06 16:34:06.303,RIOT-BLE-1,5481,,,,,,,-76
2026-03-06 16:34:06.313,RIOT-BLE-0,16459,,,,,,,-75
2026-03-06 16:34:06.317,RIOT-BLE-3,5370,,,,,,,-60
2026-03-06 16:34:06.404,RIOT-BLE-1,5482,,,,,,,-75
2026-03-06 16:34:06.412,RIOT-BLE-0,16460,,,,,,,-75
2026-03-06 16:34:06.417,RIOT-BLE-3,5371,,,,,,,-76
2026-03-06 16:34:06.517,RIOT-BLE-3,5372,,,,,,,-71
2026-03-06 16:34:06.554,RIOT-BLE-1,5483,,,,,,,-74
2026-03-06 16:34:06.562,RIOT-BLE-0,16461,,,,,,,-73
2026-03-06 16:34:06.613,RIOT-BLE-0,16462,,,,,,,-73
2026-03-06 16:34:06.617,RIOT-BLE-3,5373,,,,,,,-71
2026-03-06 16:34:06.654,RIOT-BLE-1,5484,,,,,,,-70
2026-03-06 16:34:06.713,RIOT-BLE-0,16463,,,,,,,-74
2026-03-06 16:34:06.717,RIOT-BLE-3,5374,,,,,,,-66
2026-03-06 16:34:06.754,RIOT-BLE-1,5485,,,,,,,-70
2026-03-06 16:34:06.817,RIOT-BLE-3,5375,,,,,,,-68
2026-03-06 16:34:06.854,RIOT-BLE-1,5486,,,,,,,-71
2026-03-06 16:34:06.862,RIOT-BLE-0,16464,,,,,,,-71
2026-03-06 16:34:06.917,RIOT-BLE-3,5376,,,,,,,-65
2026-03-06 16:34:06.962,RIOT-BLE-0,16465,,,,,,,-69
2026-03-06 16:34:07.010,RIOT-BLE-1,5487,,,,,,,-74
2026-03-06 16:34:07.013,RIOT-BLE-0,16466,,,,,,,-74
2026-03-06 16:34:07.020,RIOT-BLE-3,5377,,,,,,,-71
2026-03-06 16:34:07.054,RIOT-BLE-1,5488,,,,,,,-71
2026-03-06 16:34:07.119,RIOT-BLE-3,5378,,,,,,,-61
2026-03-06 16:34:07.154,RIOT-BLE-1,5489,,,,,,,-78
2026-03-06 16:34:07.163,RIOT-BLE-0,16467,,,,,,,-71
2026-03-06 16:34:07.213,RIOT-BLE-0,16468,,,,,,,-75
2026-03-06 16:34:07.217,RIOT-BLE-3,5379,,,,,,,-72
2026-03-06 16:34:07.313,RIOT-BLE-0,16469,,,,,,,-74
2026-03-06 16:34:07.317,RIOT-BLE-3,5380,,,,,,,-64
2026-03-06 16:34:07.404,RIOT-BLE-1,5490,,,,,,,-72
2026-03-06 16:34:07.406,RIOT-BLE-1,5491,,,,,,,-73
2026-03-06 16:34:07.417,RIOT-BLE-3,5381,,,,,,,-73
2026-03-06 16:34:07.454,RIOT-BLE-1,5492,,,,,,,-70
2026-03-06 16:34:07.462,RIOT-BLE-0,16470,,,,,,,-74
2026-03-06 16:34:07.513,RIOT-BLE-0,16471,,,,,,,-73
2026-03-06 16:34:07.517,RIOT-BLE-3,5382,,,,,,,-71
2026-03-06 16:34:07.612,RIOT-BLE-0,16472,,,,,,,-76
2026-03-06 16:34:07.617,RIOT-BLE-3,5383,,,,,,,-68
2026-03-06 16:34:07.654,RIOT-BLE-1,5493,,,,,,,-80
2026-03-06 16:34:07.656,RIOT-BLE-1,5494,,,,,,,-81
2026-03-06 16:34:07.717,RIOT-BLE-3,5384,,,,,,,-65
2026-03-06 16:34:07.754,RIOT-BLE-1,5495,,,,,,,-74
2026-03-06 16:34:07.812,RIOT-BLE-0,16473,,,,,,,-79
2026-03-06 16:34:07.815,RIOT-BLE-0,16474,,,,,,,-79
2026-03-06 16:34:07.817,RIOT-BLE-3,5385,,,,,,,-70
2026-03-06 16:34:07.859,RIOT-BLE-1,5496,,,,,,,-76
2026-03-06 16:34:07.913,RIOT-BLE-0,16475,,,,,,,-74
2026-03-06 16:34:07.917,RIOT-BLE-3,5386,,,,,,,-73
2026-03-06 16:34:07.954,RIOT-BLE-1,5497,,,,,,,-69
2026-03-06 16:34:08.012,RIOT-BLE-0,16476,,,,,,,-72
2026-03-06 16:34:08.017,RIOT-BLE-3,5387,,,,,,,-65
2026-03-06 16:34:08.104,RIOT-BLE-1,5498,,,,,,,-70
2026-03-06 16:34:08.113,RIOT-BLE-0,16477,,,,,,,-69
2026-03-06 16:34:08.117,RIOT-BLE-3,5388,,,,,,,-73
2026-03-06 16:34:08.213,RIOT-BLE-0,16478,,,,,,,-72
2026-03-06 16:34:08.217,RIOT-BLE-3,5389,,,,,,,-62
2026-03-06 16:34:08.254,RIOT-BLE-1,5499,,,,,,,-83
2026-03-06 16:34:08.304,RIOT-BLE-1,5500,,,,,,,-73
2026-03-06 16:34:08.317,RIOT-BLE-3,5390,,,,,,,-64
2026-03-06 16:34:08.417,RIOT-BLE-3,5391,,,,,,,-70
2026-03-06 16:34:08.454,RIOT-BLE-1,5501,,,,,,,-73
2026-03-06 16:34:08.456,RIOT-BLE-1,5502,,,,,,,-73
2026-03-06 16:34:08.463,RIOT-BLE-0,16479,,,,,,,-78
2026-03-06 16:34:08.465,RIOT-BLE-0,16480,,,,,,,-77
2026-03-06 16:34:08.512,RIOT-BLE-0,16481,,,,,,,-78
2026-03-06 16:34:08.517,RIOT-BLE-3,5392,,,,,,,-65
2026-03-06 16:34:08.554,RIOT-BLE-1,5503,,,,,,,-75
2026-03-06 16:34:08.613,RIOT-BLE-0,16482,,,,,,,-77
2026-03-06 16:34:08.617,RIOT-BLE-3,5393,,,,,,,-65
2026-03-06 16:34:08.654,RIOT-BLE-1,5504,,,,,,,-77
2026-03-06 16:34:08.717,RIOT-BLE-3,5394,,,,,,,-65
2026-03-06 16:34:08.754,RIOT-BLE-1,5505,,,,,,,-73
2026-03-06 16:34:08.817,RIOT-BLE-3,5395,,,,,,,-72
2026-03-06 16:34:08.854,RIOT-BLE-1,5506,,,,,,,-74
2026-03-06 16:34:08.862,RIOT-BLE-0,16483,,,,,,,-74
2026-03-06 16:34:08.865,RIOT-BLE-0,16484,,,,,,,-74
