ts,device,seq,temp_val,temp_scale,hum_val,hum_scale,press_val,press_scale,rssi,environment
2026-03-06 18:05:59.145,RIOT-BLE-1,16630,,,,,,,-74,lake
2026-03-06 18:05:59.297,RIOT-BLE-1,16631,,,,,,,-75,lake
2026-03-06 18:05:59.342,RIOT-BLE-1,16632,,,,,,,-76,lake
2026-03-06 18:05:59.442,RIOT-BLE-1,16633,,,,,,,-75,lake
2026-03-06 18:05:59.592,RIOT-BLE-1,16634,,,,,,,-75,lake
2026-03-06 18:05:59.642,RIOT-BLE-1,16635,,,,,,,-75,lake
2026-03-06 18:05:59.892,RIOT-BLE-1,16636,,,,,,,-74,lake
2026-03-06 18:06:00.042,RIOT-BLE-1,16637,,,,,,,-74,lake
2026-03-06 18:06:00.045,RIOT-BLE-1,16638,,,,,,,-74,lake
2026-03-06 18:06:00.242,RIOT-BLE-1,16640,,,,,,,-75,lake
2026-03-06 18:06:00.245,RIOT-BLE-1,16641,,,,,,,-74,lake
2026-03-06 18:06:00.643,RIOT-BLE-1,16642,,,,,,,-75,lake
2026-03-06 18:06:00.645,RIOT-BLE-1,16643,,,,,,,-76,lake
2026-03-06 18:06:01.043,RIOT-BLE-1,16646,,,,,,,-71,lake
2026-03-06 18:06:01.045,RIOT-BLE-1,16647,,,,,,,-72,lake
2026-03-06 18:06:01.193,RIOT-BLE-1,16650,,,,,,,-72,lake
2026-03-06 18:06:01.244,RIOT-BLE-1,16651,,,,,,,-74,lake
2026-03-06 18:06:01.543,RIOT-BLE-1,16652,,,,,,,-75,lake
2026-03-06 18:06:01.545,RIOT-BLE-1,16653,,,,,,,-74,lake
2026-03-06 18:06:01.793,RIOT-BLE-1,16655,,,,,,,-72,lake
2026-03-06 18:06:01.795,RIOT-BLE-1,16656,,,,,,,-71,lake
2026-03-06 18:06:01.843,RIOT-BLE-1,16657,,,,,,,-76,lake
2026-03-06 18:06:02.193,RIOT-BLE-1,16658,,,,,,,-76,lake
2026-03-06 18:06:02.196,RIOT-BLE-1,16659,,,,,,,-76,lake
2026-03-06 18:06:02.443,RIOT-BLE-1,16661,,,,,,,-76,lake
2026-03-06 18:06:02.446,RIOT-BLE-1,16662,,,,,,,-75,lake
2026-03-06 18:06:02.644,RIOT-BLE-1,16664,,,,,,,-79,lake
2026-03-06 18:06:03.043,RIOT-BLE-1,16665,,,,,,,-76,lake
2026-03-06 18:06:03.046,RIOT-BLE-1,16667,,,,,,,-78,lake
2026-03-06 18:06:03.143,RIOT-BLE-1,16669,,,,,,,-75,lake
2026-03-06 18:06:03.343,RIOT-BLE-1,16670,,,,,,,-76,lake
2026-03-06 18:06:03.443,RIOT-BLE-1,16671,,,,,,,-75,lake
2026-03-06 18:06:03.446,RIOT-BLE-1,16672,,,,,,,-75,lake
2026-03-06 18:06:03.694,RIOT-BLE-1,16673,,,,,,,-75,lake
2026-03-06 18:06:03.994,RIOT-BLE-1,16674,,,,,,,-75,lake
2026-03-06 18:06:03.996,RIOT-BLE-1,16676,,,,,,,-77,lake
2026-03-06 18:06:04.244,RIOT-BLE-1,16679,,,,,,,-74,lake
2026-03-06 18:06:04.247,RIOT-BLE-1,16680,,,,,,,-73,lake
2026-03-06 18:06:04.394,RIOT-BLE-1,16681,,,,,,,-72,lake
2026-03-06 18:06:04.396,RIOT-BLE-1,16682,,,,,,,-72,lake
2026-03-06 18:06:04.494,RIOT-BLE-1,16683,,,,,,,-74,lake
2026-03-06 18:06:04.594,RIOT-BLE-1,16684,,,,,,,-73,lake
2026-03-06 18:06:04.694,RIOT-BLE-1,16685,,,,,,,-77,lake
2026-03-06 18:06:05.094,RIOT-BLE-1,16686,,,,,,,-71,lake
2026-03-06 18:06:05.097,RIOT-BLE-1,16687,,,,,,,-72,lake
2026-03-06 18:06:05.245,RIOT-BLE-1,16690,,,,,,,-77,lake
2026-03-06 18:06:05.294,RIOT-BLE-1,16691,,,,,,,-71,lake
2026-03-06 18:06:05.444,RIOT-BLE-1,16692,,,,,,,-74,lake
2026-03-06 18:06:05.694,RIOT-BLE-1,16693,,,,,,,-72,lake
2026-03-06 18:06:05.697,RIOT-BLE-1,16694,,,,,,,-72,lake
2026-03-06 18:06:06.295,RIOT-BLE-1,16696,,,,,,,-72,lake
2026-03-06 18:06:06.297,RIOT-BLE-1,16697,,,,,,,-72,lake
2026-03-06 18:06:06.395,RIOT-BLE-1,16702,,,,,,,-75,lake
2026-03-06 18:06:06.495,RIOT-BLE-1,16703,,,,,,,-76,lake
2026-03-06 18:06:06.595,RIOT-BLE-1,16704,,,,,,,-73,lake
2026-03-06 18:06:06.695,RIOT-BLE-1,16705,,,,,,,-73,lake
2026-03-06 18:06:06.795,RIOT-BLE-1,16706,,,,,,,-73,lake
2026-03-06 18:06:06.895,RIOT-BLE-1,16707,,,,,,,-74,lake
2026-03-06 18:06:06.995,RIOT-BLE-1,16708,,,,,,,-73,lake
2026-03-06 18:06:07.096,RIOT-BLE-1,16709,,,,,,,-73,lake
2026-03-06 18:06:07.195,RIOT-BLE-1,16710,,,,,,,-76,lake
2026-03-06 18:06:07.495,RIOT-BLE-1,16711,,,,,,,-77,lake
2026-03-06 18:06:07.497,RIOT-BLE-1,16712,,,,,,,-76,lake
2026-03-06 18:06:07.595,RIOT-BLE-1,16714,,,,,,,-69,lake
2026-03-06 18:06:07.696,RIOT-BLE-1,16715,,,,,,,-72,lake
2026-03-06 18:06:07.895,RIOT-BLE-1,16716,,,,,,,-77,lake
2026-03-06 18:06:07.945,RIOT-BLE-1,16717,,,,,,,-77,lake
2026-03-06 18:06:08.045,RIOT-BLE-1,16718,,,,,,,-74,lake
2026-03-06 18:06:08.445,RIOT-BLE-1,16719,,,,,,,-74,lake
2026-03-06 18:06:08.448,RIOT-BLE-1,16720,,,,,,,-73,lake
2026-03-06 18:06:08.696,RIOT-BLE-1,16723,,,,,,,-76,lake
2026-03-06 18:06:08.698,RIOT-BLE-1,16724,,,,,,,-76,lake
2026-03-06 18:06:08.796,RIOT-BLE-1,16726,,,,,,,-75,lake
2026-03-06 18:06:08.896,RIOT-BLE-1,16727,,,,,,,-77,lake
2026-03-06 18:06:09.045,RIOT-BLE-1,16728,,,,,,,-73,lake
2026-03-06 18:06:09.096,RIOT-BLE-1,16729,,,,,,,-74,lake
2026-03-06 18:06:09.296,RIOT-BLE-1,16730,,,,,,,-76,lake
2026-03-06 18:06:09.298,RIOT-BLE-1,16731,,,,,,,-76,lake
2026-03-06 18:06:09.496,RIOT-BLE-1,16732,,,,,,,-76,lake
2026-03-06 18:06:09.596,RIOT-BLE-1,16733,,,,,,,-75,lake
2026-03-06 18:06:09.598,RIOT-BLE-1,16734,,,,,,,-76,lake
2026-03-06 18:06:09.748,RIOT-BLE-1,16735,,,,,,,-77,lake
2026-03-06 18:06:09.796,RIOT-BLE-1,16736,,,,,,,-73,lake
2026-03-06 18:06:09.946,RIOT-BLE-1,16737,,,,,,,-78,lake
2026-03-06 18:06:10.146,RIOT-BLE-1,16738,,,,,,,-76,lake
2026-03-06 18:06:10.149,RIOT-BLE-1,16739,,,,,,,-76,lake
2026-03-06 18:06:10.246,RIOT-BLE-1,16740,,,,,,,-77,lake
2026-03-06 18:06:10.346,RIOT-BLE-1,16741,,,,,,,-74,lake
2026-03-06 18:06:10.546,RIOT-BLE-1,16742,,,,,,,-74,lake
2026-03-06 18:06:10.548,RIOT-BLE-1,16743,,,,,,,-73,lake
2026-03-06 18:06:10.596,RIOT-BLE-1,16744,,,,,,,-76,lake
2026-03-06 18:06:10.796,RIOT-BLE-1,16745,,,,,,,-74,lake
2026-03-06 18:06:10.799,RIOT-BLE-1,16746,,,,,,,-73,lake
2026-03-06 18:06:10.946,RIOT-BLE-1,16747,,,,,,,-73,lake
2026-03-06 18:06:10.996,RIOT-BLE-1,16748,,,,,,,-76,lake
2026-03-06 18:06:11.147,RIOT-BLE-1,16749,,,,,,,-76,lake
2026-03-06 18:06:11.196,RIOT-BLE-1,16750,,,,,,,-78,lake
2026-03-06 18:06:11.396,RIOT-BLE-1,16751,,,,,,,-74,lake
2026-03-06 18:06:11.399,RIOT-BLE-1,16752,,,,,,,-75,lake
2026-03-06 18:06:11.597,RIOT-BLE-1,16753,,,,,,,-75,lake
2026-03-06 18:06:11.647,RIOT-BLE-1,16754,,,,,,,-77,lake
2026-03-06 18:06:11.696,RIOT-BLE-1,16755,,,,,,,-75,lake
2026-03-06 18:06:11.798,RIOT-BLE-1,16756,,,,,,,-74,lake
2026-03-06 18:06:11.901,RIOT-BLE-1,16757,,,,,,,-75,lake
2026-03-06 18:06:11.997,RIOT-BLE-1,16758,,,,,,,-71,lake
2026-03-06 18:06:12.097,RIOT-BLE-1,16759,,,,,,,-74,lake
2026-03-06 18:06:12.197,RIOT-BLE-1,16760,,,,,,,-76,lake
2026-03-06 18:06:12.447,RIOT-BLE-1,16761,,,,,,,-69,lake
2026-03-06 18:06:12.449,RIOT-BLE-1,16762,,,,,,,-68,lake
2026-03-06 18:06:12.497,RIOT-BLE-1,16763,,,,,,,-72,lake
2026-03-06 18:06:12.597,RIOT-BLE-1,16764,,,,,,,-75,lake
2026-03-06 18:06:12.698,RIOT-BLE-1,16765,,,,,,,-71,lake
2026-03-06 18:06:12.897,RIOT-BLE-1,16766,,,,,,,-74,lake
2026-03-06 18:06:12.899,RIOT-BLE-1,16767,,,,,,,-74,lake
2026-03-06 18:06:12.997,RIOT-BLE-1,16768,,,,,,,-76,lake
2026-03-06 18:06:13.097,RIOT-BLE-1,16769,,,,,,,-76,lake
2026-03-06 18:06:13.597,RIOT-BLE-1,16770,,,,,,,-74,lake
2026-03-06 18:06:13.600,RIOT-BLE-1,16771,,,,,,,-74,lake
2026-03-06 18:06:13.697,RIOT-BLE-1,16775,,,,,,,-73,lake
2026-03-06 18:06:13.951,RIOT-BLE-1,16776,,,,,,,-74,lake
2026-03-06 18:06:13.954,RIOT-BLE-1,16777,,,,,,,-74,lake
2026-03-06 18:06:13.997,RIOT-BLE-1,16778,,,,,,,-72,lake
2026-03-06 18:06:14.098,RIOT-BLE-1,16779,,,,,,,-70,lake
2026-03-06 18:06:14.198,RIOT-BLE-1,16780,,,,,,,-70,lake
2026-03-06 18:06:14.298,RIOT-BLE-1,16781,,,,,,,-68,lake
2026-03-06 18:06:14.398,RIOT-BLE-1,16782,,,,,,,-77,lake
2026-03-06 18:06:14.548,RIOT-BLE-1,16783,,,,,,,-78,lake
2026-03-06 18:06:14.598,RIOT-BLE-1,16784,,,,,,,-78,lake
2026-03-06 18:06:14.698,RIOT-BLE-1,16785,,,,,,,-78,lake
2026-03-06 18:06:14.798,RIOT-BLE-1,16786,,,,,,,-76,lake
2026-03-06 18:06:15.348,RIOT-BLE-1,16787,,,,,,,-76,lake
2026-03-06 18:06:15.350,RIOT-BLE-1,16788,,,,,,,-74,lake
2026-03-06 18:06:15.448,RIOT-BLE-1,16792,,,,,,,-76,lake
2026-03-06 18:06:15.748,RIOT-BLE-1,16793,,,,,,,-73,lake
2026-03-06 18:06:15.751,RIOT-BLE-1,16794,,,,,,,-74,lake
2026-03-06 18:06:16.148,RIOT-BLE-1,16796,,,,,,,-74,lake
2026-03-06 18:06:16.151,RIOT-BLE-1,16797,,,,,,,-74,lake
2026-03-06 18:06:16.248,RIOT-BLE-1,16800,,,,,,,-73,lake
2026-03-06 18:06:16.348,RIOT-BLE-1,16801,,,,,,,-76,lake
2026-03-06 18:06:16.649,RIOT-BLE-1,16802,,,,,,,-73,lake
2026-03-06 18:06:16.651,RIOT-BLE-1,16803,,,,,,,-73,lake
2026-03-06 18:06:16.948,RIOT-BLE-1,16805,,,,,,,-75,lake
2026-03-06 18:06:16.951,RIOT-BLE-1,16806,,,,,,,-74,lake
2026-03-06 18:06:17.049,RIOT-BLE-1,16808,,,,,,,-74,lake
2026-03-06 18:06:17.349,RIOT-BLE-1,16809,,,,,,,-75,lake
2026-03-06 18:06:17.351,RIOT-BLE-1,16810,,,,,,,-75,lake
2026-03-06 18:06:17.449,RIOT-BLE-1,16812,,,,,,,-73,lake
2026-03-06 18:06:17.699,RIOT-BLE-1,16813,,,,,,,-74,lake
2026-03-06 18:06:17.701,RIOT-BLE-1,16814,,,,,,,-73,lake
2026-03-06 18:06:17.749,RIOT-BLE-1,16815,,,,,,,-72,lake
2026-03-06 18:06:17.849,RIOT-BLE-1,16816,,,,,,,-71,lake
2026-03-06 18:06:17.949,RIOT-BLE-1,16817,,,,,,,-75,lake
2026-03-06 18:06:18.099,RIOT-BLE-1,16818,,,,,,,-74,lake
2026-03-06 18:06:18.149,RIOT-BLE-1,16819,,,,,,,-77,lake
2026-03-06 18:06:18.299,RIOT-BLE-1,16820,,,,,,,-69,lake
2026-03-06 18:06:18.352,RIOT-BLE-1,16821,,,,,,,-73,lake
2026-03-06 18:06:18.849,RIOT-BLE-1,16822,,,,,,,-78,lake
2026-03-06 18:06:18.999,RIOT-BLE-1,16823,,,,,,,-77,lake
2026-03-06 18:06:19.001,RIOT-BLE-1,16827,,,,,,,-76,lake
2026-03-06 18:06:19.049,RIOT-BLE-1,16828,,,,,,,-75,lake
2026-03-06 18:06:19.149,RIOT-BLE-1,16829,,,,,,,-75,lake
2026-03-06 18:06:19.450,RIOT-BLE-1,16830,,,,,,,-75,lake
2026-03-06 18:06:19.452,RIOT-BLE-1,16831,,,,,,,-75,lake
2026-03-06 18:06:19.600,RIOT-BLE-1,16833,,,,,,,-75,lake
2026-03-06 18:06:19.750,RIOT-BLE-1,16834,,,,,,,-77,lake
2026-03-06 18:06:19.899,RIOT-BLE-1,16835,,,,,,,-82,lake
2026-03-06 18:06:20.450,RIOT-BLE-1,16836,,,,,,,-78,lake
2026-03-06 18:06:21.050,RIOT-BLE-1,16837,,,,,,,-77,lake
2026-03-06 18:06:21.052,RIOT-BLE-1,16843,,,,,,,-77,lake
2026-03-06 18:06:22.500,RIOT-BLE-1,16849,,,,,,,-75,lake
2026-03-06 18:06:22.503,RIOT-BLE-1,16850,,,,,,,-75,lake
2026-03-06 18:06:22.651,RIOT-BLE-1,16863,,,,,,,-75,lake
2026-03-06 18:06:23.201,RIOT-BLE-1,16864,,,,,,,-79,lake
2026-03-06 18:06:23.251,RIOT-BLE-1,16865,,,,,,,-78,lake
2026-03-06 18:06:23.401,RIOT-BLE-1,16870,,,,,,,-77,lake
2026-03-06 18:06:23.403,RIOT-BLE-1,16871,,,,,,,-75,lake
2026-03-06 18:06:23.701,RIOT-BLE-1,16872,,,,,,,-76,lake
2026-03-06 18:06:23.703,RIOT-BLE-1,16873,,,,,,,-77,lake
2026-03-06 18:06:25.051,RIOT-BLE-1,16875,,,,,,,-79,lake
2026-03-06 18:06:25.101,RIOT-BLE-1,16876,,,,,,,-79,lake
2026-03-06 18:06:25.451,RIOT-BLE-1,16888,,,,,,,-76,lake
2026-03-06 18:06:25.454,RIOT-BLE-1,16889,,,,,,,-76,lake
2026-03-06 18:06:25.701,RIOT-BLE-1,16892,,,,,,,-77,lake
2026-03-06 18:06:25.902,RIOT-BLE-1,16893,,,,,,,-75,lake
2026-03-06 18:06:25.904,RIOT-BLE-1,16894,,,,,,,-75,lake
2026-03-06 18:06:26.251,RIOT-BLE-1,16896,,,,,,,-78,lake
2026-03-06 18:06:26.301,RIOT-BLE-1,16897,,,,,,,-78,lake
2026-03-06 18:06:26.801,RIOT-BLE-1,16900,,,,,,,-75,lake
2026-03-06 18:06:26.804,RIOT-BLE-1,16901,,,,,,,-76,lake
2026-03-06 18:06:26.952,RIOT-BLE-1,16905,,,,,,,-75,lake
2026-03-06 18:06:27.202,RIOT-BLE-1,16907,,,,,,,-77,lake
2026-03-06 18:06:27.902,RIOT-BLE-1,16908,,,,,,,-74,lake
2026-03-06 18:06:27.905,RIOT-BLE-1,16909,,,,,,,-74,lake
2026-03-06 18:06:28.252,RIOT-BLE-1,16916,,,,,,,-75,lake
2026-03-06 18:06:28.502,RIOT-BLE-1,16917,,,,,,,-76,lake
2026-03-06 18:06:28.505,RIOT-BLE-1,16920,,,,,,,-76,lake
2026-03-06 18:06:28.753,RIOT-BLE-1,16922,,,,,,,-77,lake
2026-03-06 18:06:30.153,RIOT-BLE-1,16923,,,,,,,-80,lake
2026-03-06 18:06:30.559,RIOT-BLE-1,16925,,,,,,,-76,lake
2026-03-06 18:06:30.562,RIOT-BLE-1,16938,,,,,,,-76,lake
2026-03-06 18:06:30.653,RIOT-BLE-1,16942,,,,,,,-71,lake
2026-03-06 18:06:30.803,RIOT-BLE-1,16943,,,,,,,-75,lake
2026-03-06 18:06:30.806,RIOT-BLE-1,16944,,,,,,,-76,lake
2026-03-06 18:06:31.053,RIOT-BLE-1,16945,,,,,,,-76,lake
2026-03-06 18:06:31.153,RIOT-BLE-1,16946,,,,,,,-72,lake
2026-03-06 18:06:31.155,RIOT-BLE-1,16947,,,,,,,-72,lake
2026-03-06 18:06:31.203,RIOT-BLE-1,16948,,,,,,,-78,lake
2026-03-06 18:06:31.354,RIOT-BLE-1,16949,,,,,,,-72,lake
2026-03-06 18:06:31.404,RIOT-BLE-1,16950,,,,,,,-75,lake
2026-03-06 18:06:31.503,RIOT-BLE-1,16951,,,,,,,-76,lake
2026-03-06 18:06:31.604,RIOT-BLE-1,16952,,,,,,,-71,lake
2026-03-06 18:06:31.704,RIOT-BLE-1,16953,,,,,,,-75,lake
2026-03-06 18:06:31.803,RIOT-BLE-1,16954,,,,,,,-75,lake
2026-03-06 18:06:32.104,RIOT-BLE-1,16955,,,,,,,-76,lake
2026-03-06 18:06:32.106,RIOT-BLE-1,16956,,,,,,,-74,lake
2026-03-06 18:06:32.204,RIOT-BLE-1,16958,,,,,,,-71,lake
2026-03-06 18:06:32.554,RIOT-BLE-1,16959,,,,,,,-74,lake
2026-03-06 18:06:32.556,RIOT-BLE-1,16960,,,,,,,-74,lake
2026-03-06 18:06:32.754,RIOT-BLE-1,16962,,,,,,,-77,lake
2026-03-06 18:06:34.206,RIOT-BLE-1,16963,,,,,,,-78,lake
2026-03-06 18:06:34.354,RIOT-BLE-1,16964,,,,,,,-72,lake
2026-03-06 18:06:34.357,RIOT-BLE-1,16978,,,,,,,-72,lake
2026-03-06 18:06:34.755,RIOT-BLE-1,16980,,,,,,,-75,lake
2026-03-06 18:06:34.757,RIOT-BLE-1,16981,,,,,,,-76,lake
2026-03-06 18:06:34.855,RIOT-BLE-1,16984,,,,,,,-73,lake
2026-03-06 18:06:35.055,RIOT-BLE-1,16985,,,,,,,-76,lake
2026-03-06 18:06:35.555,RIOT-BLE-1,16986,,,,,,,-72,lake
2026-03-06 18:06:35.557,RIOT-BLE-1,16987,,,,,,,-73,lake
2026-03-06 18:06:35.755,RIOT-BLE-1,16992,,,,,,,-77,lake
2026-03-06 18:06:35.757,RIOT-BLE-1,16993,,,,,,,-77,lake
2026-03-06 18:06:36.055,RIOT-BLE-1,16994,,,,,,,-76,lake
2026-03-06 18:06:36.057,RIOT-BLE-1,16995,,,,,,,-76,lake
2026-03-06 18:06:36.305,RIOT-BLE-1,16997,,,,,,,-74,lake
2026-03-06 18:06:36.307,RIOT-BLE-1,16998,,,,,,,-75,lake
2026-03-06 18:06:36.355,RIOT-BLE-1,16999,,,,,,,-74,lake
2026-03-06 18:06:36.455,RIOT-BLE-1,17000,,,,,,,-76,lake
2026-03-06 18:06:36.656,RIOT-BLE-1,17001,,,,,,,-78,lake
2026-03-06 18:06:36.755,RIOT-BLE-1,17002,,,,,,,-74,lake
2026-03-06 18:06:36.757,RIOT-BLE-1,17003,,,,,,,-74,lake
2026-03-06 18:06:36.905,RIOT-BLE-1,17004,,,,,,,-76,lake
2026-03-06 18:06:37.105,RIOT-BLE-1,17005,,,,,,,-75,lake
2026-03-06 18:06:37.107,RIOT-BLE-1,17006,,,,,,,-75,lake
2026-03-06 18:06:37.155,RIOT-BLE-1,17007,,,,,,,-73,lake
2026-03-06 18:06:37.355,RIOT-BLE-1,17008,,,,,,,-79,lake
2026-03-06 18:06:37.455,RIOT-BLE-1,17009,,,,,,,-80,lake
2026-03-06 18:06:37.905,RIOT-BLE-1,17010,,,,,,,-74,lake
2026-03-06 18:06:37.960,RIOT-BLE-1,17011,,,,,,,-79,lake
2026-03-06 18:06:38.356,RIOT-BLE-1,17015,,,,,,,-74,lake
2026-03-06 18:06:38.358,RIOT-BLE-1,17016,,,,,,,-75,lake
2026-03-06 18:06:38.505,RIOT-BLE-1,17020,,,,,,,-77,lake
2026-03-06 18:06:38.705,RIOT-BLE-1,17021,,,,,,,-78,lake
2026-03-06 18:06:38.805,RIOT-BLE-1,17022,,,,,,,-77,lake
2026-03-06 18:06:38.808,RIOT-BLE-1,17023,,,,,,,-77,lake
2026-03-06 18:06:38.956,RIOT-BLE-1,17024,,,,,,,-76,lake
2026-03-06 18:06:39.056,RIOT-BLE-1,17025,,,,,,,-76,lake
2026-03-06 18:06:39.106,RIOT-BLE-1,17026,,,,,,,-76,lake
2026-03-06 18:06:39.306,RIOT-BLE-1,17027,,,,,,,-78,lake
2026-03-06 18:06:39.406,RIOT-BLE-1,17028,,,,,,,-74,lake
2026-03-06 18:06:39.456,RIOT-BLE-1,17029,,,,,,,-76,lake
2026-03-06 18:06:39.506,RIOT-BLE-1,17030,,,,,,,-79,lake
2026-03-06 18:06:40.356,RIOT-BLE-1,17031,,,,,,,-77,lake
2026-03-06 18:06:40.956,RIOT-BLE-1,17032,,,,,,,-79,lake
2026-03-06 18:06:40.959,RIOT-BLE-1,17039,,,,,,,-78,lake
2026-03-06 18:06:41.256,RIOT-BLE-1,17045,,,,,,,-77,lake
2026-03-06 18:06:41.306,RIOT-BLE-1,17046,,,,,,,-72,lake
2026-03-06 18:06:41.706,RIOT-BLE-1,17049,,,,,,,-74,lake
2026-03-06 18:06:41.709,RIOT-BLE-1,17050,,,,,,,-73,lake
2026-03-06 18:06:41.806,RIOT-BLE-1,17053,,,,,,,-76,lake
2026-03-06 18:06:41.957,RIOT-BLE-1,17054,,,,,,,-74,lake
2026-03-06 18:06:42.007,RIOT-BLE-1,17055,,,,,,,-76,lake
2026-03-06 18:06:42.107,RIOT-BLE-1,17056,,,,,,,-77,lake
2026-03-06 18:06:42.207,RIOT-BLE-1,17057,,,,,,,-80,lake
2026-03-06 18:06:42.757,RIOT-BLE-1,17058,,,,,,,-77,lake
2026-03-06 18:06:42.760,RIOT-BLE-1,17059,,,,,,,-78,lake
2026-03-06 18:06:43.107,RIOT-BLE-1,17063,,,,,,,-73,lake
2026-03-06 18:06:43.109,RIOT-BLE-1,17064,,,,,,,-73,lake
2026-03-06 18:06:43.207,RIOT-BLE-1,17067,,,,,,,-76,lake
2026-03-06 18:06:43.307,RIOT-BLE-1,17068,,,,,,,-79,lake
2026-03-06 18:06:43.557,RIOT-BLE-1,17069,,,,,,,-70,lake
2026-03-06 18:06:43.560,RIOT-BLE-1,17070,,,,,,,-70,lake
2026-03-06 18:06:43.607,RIOT-BLE-1,17071,,,,,,,-71,lake
2026-03-06 18:06:43.708,RIOT-BLE-1,17072,,,,,,,-75,lake
2026-03-06 18:06:43.958,RIOT-BLE-1,17073,,,,,,,-70,lake
2026-03-06 18:06:43.960,RIOT-BLE-1,17074,,,,,,,-71,lake
2026-03-06 18:06:44.007,RIOT-BLE-1,17075,,,,,,,-77,lake
2026-03-06 18:06:44.107,RIOT-BLE-1,17076,,,,,,,-75,lake
2026-03-06 18:06:44.308,RIOT-BLE-1,17077,,,,,,,-78,lake
2026-03-06 18:06:44.807,RIOT-BLE-1,17078,,,,,,,-79,lake
2026-03-06 18:06:45.257,RIOT-BLE-1,17079,,,,,,,-77,lake
2026-03-06 18:06:45.260,RIOT-BLE-1,17083,,,,,,,-76,lake
2026-03-06 18:06:45.508,RIOT-BLE-1,17088,,,,,,,-75,lake
2026-03-06 18:06:45.510,RIOT-BLE-1,17089,,,,,,,-75,lake
2026-03-06 18:06:45.608,RIOT-BLE-1,17090,,,,,,,-72,lake
2026-03-06 18:06:45.758,RIOT-BLE-1,17091,,,,,,,-76,lake
2026-03-06 18:06:45.760,RIOT-BLE-1,17092,,,,,,,-76,lake
2026-03-06 18:06:45.858,RIOT-BLE-1,17093,,,,,,,-74,lake
2026-03-06 18:06:46.008,RIOT-BLE-1,17094,,,,,,,-74,lake
2026-03-06 18:06:47.058,RIOT-BLE-1,17095,,,,,,,-77,lake
2026-03-06 18:06:47.060,RIOT-BLE-1,17096,,,,,,,-78,lake
2026-03-06 18:06:47.908,RIOT-BLE-1,17106,,,,,,,-76,lake
2026-03-06 18:06:47.911,RIOT-BLE-1,17107,,,,,,,-76,lake
2026-03-06 18:06:48.058,RIOT-BLE-1,17114,,,,,,,-74,lake
2026-03-06 18:06:48.061,RIOT-BLE-1,17115,,,,,,,-74,lake
2026-03-06 18:06:48.158,RIOT-BLE-1,17116,,,,,,,-77,lake
2026-03-06 18:06:48.259,RIOT-BLE-1,17117,,,,,,,-76,lake
2026-03-06 18:06:48.558,RIOT-BLE-1,17118,,,,,,,-76,lake
2026-03-06 18:06:48.561,RIOT-BLE-1,17119,,,,,,,-76,lake
2026-03-06 18:06:48.809,RIOT-BLE-1,17121,,,,,,,-76,lake
2026-03-06 18:06:48.811,RIOT-BLE-1,17122,,,,,,,-76,lake
2026-03-06 18:06:48.959,RIOT-BLE-1,17123,,,,,,,-75,lake
2026-03-06 18:06:49.009,RIOT-BLE-1,17124,,,,,,,-76,lake
2026-03-06 18:06:49.059,RIOT-BLE-1,17125,,,,,,,-75,lake
2026-03-06 18:06:49.159,RIOT-BLE-1,17126,,,,,,,-77,lake
2026-03-06 18:06:49.259,RIOT-BLE-1,17127,,,,,,,-76,lake
2026-03-06 18:06:49.359,RIOT-BLE-1,17128,,,,,,,-72,lake
2026-03-06 18:06:49.459,RIOT-BLE-1,17129,,,,,,,-75,lake
2026-03-06 18:06:49.609,RIOT-BLE-1,17130,,,,,,,-74,lake
2026-03-06 18:06:49.659,RIOT-BLE-1,17131,,,,,,,-75,lake
2026-03-06 18:06:50.059,RIOT-BLE-1,17132,,,,,,,-76,lake
2026-03-06 18:06:50.062,RIOT-BLE-1,17133,,,,,,,-76,lake
2026-03-06 18:06:50.959,RIOT-BLE-1,17136,,,,,,,-75,lake
2026-03-06 18:06:50.962,RIOT-BLE-1,17137,,,,,,,-76,lake
2026-03-06 18:06:52.060,RIOT-BLE-1,17144,,,,,,,-77,lake
2026-03-06 18:06:52.610,RIOT-BLE-1,17145,,,,,,,-81,lake
2026-03-06 18:06:53.260,RIOT-BLE-1,17155,,,,,,,-78,lake
2026-03-06 18:06:53.612,RIOT-BLE-1,17161,,,,,,,-76,lake
2026-03-06 18:06:53.614,RIOT-BLE-1,17167,,,,,,,-76,lake
2026-03-06 18:06:53.660,RIOT-BLE-1,17170,,,,,,,-75,lake
2026-03-06 18:06:54.560,RIOT-BLE-1,17171,,,,,,,-80,lake
2026-03-06 18:06:54.660,RIOT-BLE-1,17172,,,,,,,-75,lake
2026-03-06 18:06:54.663,RIOT-BLE-1,17180,,,,,,,-75,lake
2026-03-06 18:06:54.860,RIOT-BLE-1,17181,,,,,,,-73,lake
2026-03-06 18:06:54.863,RIOT-BLE-1,17182,,,,,,,-74,lake
2026-03-06 18:06:55.011,RIOT-BLE-1,17183,,,,,,,-75,lake
2026-03-06 18:06:55.061,RIOT-BLE-1,17184,,,,,,,-72,lake
2026-03-06 18:06:55.411,RIOT-BLE-1,17185,,,,,,,-76,lake
2026-03-06 18:06:55.911,RIOT-BLE-1,17186,,,,,,,-76,lake
2026-03-06 18:06:55.914,RIOT-BLE-1,17188,,,,,,,-75,lake
2026-03-06 18:06:56.211,RIOT-BLE-1,17193,,,,,,,-77,lake
2026-03-06 18:06:56.214,RIOT-BLE-1,17194,,,,,,,-77,lake
