ts,device,seq,temp_val,temp_scale,hum_val,hum_scale,press_val,press_scale,rssi
2026-03-06 11:04:09.365,RIOT-BLE-0,0,1556,-2,4882,-2,10118,1,-63
2026-03-06 11:04:09.461,RIOT-BLE-0,1,1556,-2,4886,-2,10119,1,-58
2026-03-06 11:04:09.612,RIOT-BLE-0,2,1556,-2,4880,-2,10119,1,-62
2026-03-06 11:04:09.761,RIOT-BLE-0,3,1557,-2,4876,-2,10119,1,-59
2026-03-06 11:04:09.812,RIOT-BLE-0,4,1556,-2,4878,-2,10119,1,-63
2026-03-06 11:04:09.964,RIOT-BLE-0,5,1557,-2,4896,-2,10119,1,-68
2026-03-06 11:04:10.062,RIOT-BLE-0,6,1556,-2,4887,-2,10118,1,-64
2026-03-06 11:04:10.162,RIOT-BLE-0,7,1555,-2,4891,-2,10118,1,-60
2026-03-06 11:04:10.312,RIOT-BLE-0,8,1555,-2,4880,-2,10119,1,-61
2026-03-06 11:04:10.411,RIOT-BLE-0,9,1556,-2,4884,-2,10119,1,-69
2026-03-06 11:04:10.513,RIOT-BLE-0,10,1556,-2,4886,-2,10119,1,-67
2026-03-06 11:04:10.612,RIOT-BLE-0,11,1556,-2,4891,-2,10119,1,-73
2026-03-06 11:04:10.762,RIOT-BLE-0,12,1557,-2,4884,-2,10120,1,-62
2026-03-06 11:04:10.863,RIOT-BLE-0,13,1554,-2,4871,-2,10119,1,-60
2026-03-06 11:04:10.963,RIOT-BLE-0,14,1555,-2,4883,-2,10119,1,-66
2026-03-06 11:04:11.115,RIOT-BLE-0,15,1554,-2,4889,-2,10119,1,-57
2026-03-06 11:04:11.214,RIOT-BLE-0,16,1555,-2,4881,-2,10119,1,-61
2026-03-06 11:04:11.312,RIOT-BLE-0,17,1554,-2,4874,-2,10120,1,-60
2026-03-06 11:04:11.462,RIOT-BLE-0,18,1556,-2,4872,-2,10120,1,-59
2026-03-06 11:04:11.563,RIOT-BLE-0,19,1555,-2,4881,-2,10128,1,-60
2026-03-06 11:04:11.663,RIOT-BLE-0,20,1555,-2,4886,-2,10128,1,-60
2026-03-06 11:04:11.813,RIOT-BLE-0,21,1555,-2,4888,-2,10150,1,-61
2026-03-06 11:04:11.913,RIOT-BLE-0,22,1556,-2,4871,-2,10122,1,-60
2026-03-06 11:04:12.013,RIOT-BLE-0,23,1557,-2,4875,-2,10120,1,-66
2026-03-06 11:04:12.112,RIOT-BLE-0,24,1557,-2,4884,-2,10120,1,-61
2026-03-06 11:04:12.263,RIOT-BLE-0,25,1557,-2,4875,-2,10120,1,-61
2026-03-06 11:04:12.362,RIOT-BLE-0,26,1558,-2,4880,-2,10121,1,-65
2026-03-06 11:04:12.512,RIOT-BLE-0,27,1558,-2,4865,-2,10120,1,-65
2026-03-06 11:04:12.613,RIOT-BLE-0,28,1560,-2,4879,-2,10119,1,-69
2026-03-06 11:04:12.714,RIOT-BLE-0,29,1560,-2,4887,-2,10121,1,-70
2026-03-06 11:04:12.813,RIOT-BLE-0,30,1561,-2,4880,-2,10120,1,-62
