ts,device,seq,temp_val,temp_scale,hum_val,hum_scale,press_val,press_scale,rssi
2026-03-06 10:51:55.120,RIOT-BLE-0,425,1598,-2,5045,-2,10118,1,-61
2026-03-06 10:51:55.121,RIOT-BLE-0,426,1599,-2,5064,-2,10118,1,-62
2026-03-06 10:51:55.122,RIOT-BLE-0,427,1598,-2,5045,-2,10118,1,-65
2026-03-06 10:51:55.122,RIOT-BLE-0,428,1598,-2,5043,-2,10118,1,-62
2026-03-06 10:51:55.123,RIOT-BLE-0,429,1598,-2,5052,-2,10118,1,-64
2026-03-06 10:51:55.123,RIOT-BLE-0,430,1598,-2,5046,-2,10118,1,-65
2026-03-06 10:51:55.124,RIOT-BLE-0,431,1597,-2,5045,-2,10117,1,-62
2026-03-06 10:51:55.125,RIOT-BLE-0,432,1598,-2,5040,-2,10118,1,-70
2026-03-06 10:51:55.126,RIOT-BLE-0,433,1596,-2,5037,-2,10118,1,-66
2026-03-06 10:51:55.190,RIOT-BLE-0,434,1596,-2,5048,-2,10117,1,-65
2026-03-06 10:51:55.290,RIOT-BLE-0,435,1596,-2,5048,-2,10117,1,-66
2026-03-06 10:51:55.396,RIOT-BLE-0,436,1596,-2,5043,-2,10118,1,-62
2026-03-06 10:51:55.543,RIOT-BLE-0,437,1596,-2,5042,-2,10117,1,-62
2026-03-06 10:51:55.641,RIOT-BLE-0,438,1595,-2,5033,-2,10117,1,-68
2026-03-06 10:51:55.740,RIOT-BLE-0,439,1595,-2,5041,-2,10117,1,-62
2026-03-06 10:51:55.840,RIOT-BLE-0,440,1594,-2,5038,-2,10118,1,-65
2026-03-06 10:51:56.040,RIOT-BLE-0,441,1593,-2,5035,-2,10118,1,-66
2026-03-06 10:51:56.140,RIOT-BLE-0,442,1593,-2,5031,-2,10117,1,-67
2026-03-06 10:51:56.240,RIOT-BLE-0,443,1592,-2,5037,-2,10118,1,-66
2026-03-06 10:51:56.346,RIOT-BLE-0,444,1591,-2,5039,-2,10117,1,-66
2026-03-06 10:51:56.441,RIOT-BLE-0,445,1592,-2,5035,-2,10117,1,-73
